2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
17.8,20.821,24.116,24.223,27.36,32.106,33.206
19.39,21.519,24.762,24.872,27.825,32.544,33.583
20.98,22.993,25.878,25.994,28.469,33.214,34.223
21.57,23.731,26.636,26.756,29.129,33.943,35.06
21.34,23.212,25.927,26.048,27.078,31.161,31.885
20.23,21.768,24.104,24.22,26.296,30.078,31.266
19.39,20.966,23.215,23.328,25.956,29.586,30.791
19.17,21.004,23.223,23.334,25.943,29.513,30.7
18.98,21.008,23.217,23.328,25.892,29.436,30.621
18.88,20.953,23.144,23.255,25.826,29.348,30.54
18.73,20.795,22.985,23.095,25.714,29.238,30.453
18.55,20.492,22.685,22.794,25.432,28.961,30.174
18.32,21.406,24.223,24.331,27.613,31.882,33.278
19.63,21.706,24.635,24.745,28.236,32.696,34.17
20.63,22.557,25.322,25.434,29.07,33.776,35.299
21.21,23.342,26.246,26.359,29.703,34.597,36.122
21.81,24.127,27.292,27.407,30.237,35.281,36.758
20.66,23.478,26.876,26.988,30.283,35.458,36.934
19.48,22.728,26.379,26.49,30.127,35.423,36.838
19.11,22.705,26.848,26.957,30.306,35.862,37.198
18.69,23.393,27.31,27.421,31.537,37.123,38.338
18.82,23.378,27.095,27.205,31.275,36.61,37.773
18.95,23.423,27.088,27.198,31.217,36.473,37.592
19.57,23.655,27.242,27.353,31.218,36.374,37.392
20.15,23.862,27.369,27.48,31.231,36.291,37.244
21.72,24.681,27.963,28.078,31.648,36.668,37.562
23.29,26.086,29.174,29.295,32.221,37.252,38.117
23.82,26.749,29.853,29.978,32.882,37.973,38.948
23.17,25.703,28.58,28.705,30.336,34.666,34.856
21.92,23.966,26.41,26.53,28.338,32.261,33.365
20.88,22.597,24.789,24.905,27.633,31.383,32.537
20.02,21.847,24.144,24.259,26.978,30.657,31.828
19.36,21.452,23.735,23.849,26.514,30.159,31.349
18.99,21.065,23.375,23.487,26.136,29.755,30.975
18.77,20.727,23.031,23.141,25.92,29.542,30.786
18.71,20.472,22.733,22.844,25.605,29.232,30.476
19,22.718,25.661,25.772,29.249,33.665,34.976
20.88,23.509,26.559,26.672,30.426,35.009,36.29
21.83,24.089,27.18,27.295,31.259,36.081,37.411
22.32,24.769,27.71,27.825,31.847,36.854,38.193
22.75,25.309,28.506,28.621,32.216,37.367,38.691
21.49,24.509,27.934,28.047,32.161,37.436,38.77
20.18,23.734,27.465,27.578,31.906,37.294,38.584
19.69,23.635,27.612,27.725,31.951,37.587,38.808
19.18,23.199,27.042,27.152,31.243,36.709,37.834
19.19,23.121,26.763,26.873,30.899,36.106,37.174
19.22,23.133,26.72,26.829,30.791,35.91,36.927
19.77,23.361,26.869,26.978,30.744,35.758,36.675
20.29,23.566,26.99,27.101,30.754,35.673,36.53
21.76,24.595,27.718,27.831,31.117,36,36.806
23.18,25.789,28.864,28.984,31.579,36.473,37.262
23.51,26.28,29.351,29.474,32.075,37.008,37.912
22.99,25.395,28.215,28.338,29.902,34.067,34.178
21.61,23.532,25.912,26.03,27.376,31.142,32.234
20.21,21.711,23.842,23.955,26.383,30.053,31.236
19.26,20.819,23.045,23.157,25.751,29.352,30.557
18.69,20.387,22.622,22.733,25.301,28.872,30.099
18.21,20.066,22.302,22.411,25.055,28.602,29.838
18.03,19.914,22.125,22.234,24.846,28.395,29.659
17.97,19.631,21.822,21.93,24.543,28.098,29.362
18.52,22.176,25.009,25.118,28.29,32.593,33.899
20.03,22.857,25.779,25.89,29.357,33.802,35.094
20.85,23.214,26.297,26.409,30.06,34.73,36.071
21.36,23.599,26.825,26.938,30.641,35.485,36.834
21.86,24.103,27.319,27.432,31.134,36.12,37.428
20.61,23.599,27.059,27.171,31.109,36.208,37.521
19.31,23.143,26.721,26.833,30.849,36.051,37.312
18.73,22.971,26.787,26.897,30.819,36.256,37.453
16.34,19.193,22.123,22.206,24.818,28.666,29.366
16.12,18.954,21.483,21.563,24.435,28.08,28.75
15.94,18.846,21.321,21.4,24.239,27.803,28.442
16.16,18.916,21.326,21.405,24.148,27.624,28.189
16.46,19.032,21.37,21.449,24.125,27.519,28.03
17.3,19.705,21.833,21.913,24.281,27.622,28.095
18.11,20.373,22.423,22.505,24.51,27.827,28.28
18.56,20.822,22.86,22.944,24.96,28.324,28.852
18.1,19.937,21.775,21.858,23.103,25.929,25.951
16.81,18.206,19.738,19.817,20.964,23.568,24.34
15.56,16.813,18.24,18.315,20.384,22.898,23.743
15.3,16.829,18.214,18.287,20.383,22.832,23.674
15.3,16.926,18.286,18.358,20.392,22.801,23.647
15.25,16.85,18.192,18.263,20.33,22.709,23.564
15.16,16.628,17.966,18.037,20.139,22.511,23.384
15.19,16.333,17.679,17.75,19.843,22.219,23.091
14.93,18.192,20.05,20.125,22.585,25.515,26.374
15.89,18.397,20.335,20.411,22.875,25.913,26.802
17.29,18.951,21,21.077,23.549,26.737,27.641
17.78,19.319,21.466,21.544,24.051,27.356,28.233
18.13,19.659,21.77,21.848,24.341,27.739,28.585
17.36,19.338,21.678,21.758,24.428,27.94,28.777
16.53,19.105,21.56,21.64,24.416,28.033,28.823
16.15,19.036,21.678,21.758,24.494,28.298,29.031
15.77,18.594,21.236,21.316,23.831,27.518,28.201
15.64,18.448,20.908,20.986,23.521,27.01,27.653
15.51,18.319,20.724,20.801,23.316,26.722,27.332
15.71,18.301,20.64,20.716,23.112,26.424,26.966
15.89,18.314,20.584,20.661,23.004,26.228,26.717
16.68,18.85,20.871,20.947,23.11,26.277,26.73
17.44,19.459,21.402,21.481,23.298,26.442,26.884
17.9,19.935,21.868,21.949,23.747,26.939,27.452
17.35,18.973,20.712,20.792,21.676,24.35,24.389
16.06,17.14,18.596,18.672,20.1,22.606,23.399
15.04,16.434,17.79,17.862,19.844,22.265,23.113
15.25,16.745,18.062,18.133,20.012,22.372,23.218
15.47,16.916,18.214,18.283,20.155,22.482,23.329
15.48,16.85,18.133,18.202,20.127,22.427,23.277
15.39,16.646,17.926,17.995,19.957,22.25,23.114
15.36,16.341,17.627,17.695,19.638,21.935,22.799
14.95,17.666,19.469,19.541,21.761,24.576,25.435
15.37,17.593,19.473,19.547,21.759,24.676,25.56
16.32,17.791,19.786,19.861,22.095,25.165,26.09
17.05,18.212,20.308,20.384,22.587,25.773,26.679
17.44,18.721,20.696,20.772,22.954,26.234,27.103
16.57,18.299,20.584,20.661,23.009,26.398,27.267
15.73,18.079,20.475,20.552,22.975,26.468,27.294
15.35,18.036,20.618,20.696,23.084,26.764,27.536
16.73,20.229,23.748,23.85,26.767,31.728,32.922
16.76,20.161,23.488,23.59,26.454,31.167,32.307
16.73,20.129,23.403,23.504,26.302,30.931,32.029
17.17,20.27,23.463,23.565,26.17,30.692,31.703
17.6,20.422,23.533,23.635,26.118,30.545,31.503
19.01,21.009,24.053,24.159,26.452,30.84,31.751
20.46,22.257,25.022,25.134,26.931,31.331,32.222
20.82,22.683,25.449,25.564,27.411,31.86,32.865
20.4,21.927,24.475,24.591,25.135,28.901,29.613
19.25,20.382,22.538,22.649,24.083,27.616,28.73
18.18,19.198,21.265,21.372,23.514,26.91,28.069
17.6,18.902,20.939,21.044,23.215,26.555,27.704
17.24,18.619,20.648,20.752,22.975,26.294,27.435
16.99,18.361,20.375,20.478,22.713,26.009,27.155
16.85,18.107,20.119,20.222,22.477,25.778,26.945
16.9,17.878,19.894,19.996,22.102,25.41,26.575
17.22,19.482,22.079,22.182,24.642,28.605,29.896
18.3,19.967,22.642,22.746,25.19,29.269,30.615
18.95,20.328,23.153,23.257,25.924,30.206,31.595
19.38,20.738,23.589,23.694,26.381,30.829,32.232
19.78,21.239,24.091,24.197,26.72,31.298,32.683
18.48,20.525,23.711,23.815,26.669,31.356,32.742
17.13,20.062,23.36,23.464,26.394,31.177,32.517
16.62,19.952,23.481,23.584,26.419,31.429,32.699
16.1,19.464,22.936,23.036,25.795,30.692,31.912
16.15,19.404,22.683,22.783,25.482,30.13,31.288
16.17,19.379,22.605,22.704,25.337,29.899,31.008
16.7,19.543,22.69,22.79,25.229,29.689,30.701
17.15,19.692,22.758,22.859,25.18,29.545,30.503
18.54,20.322,23.263,23.367,25.498,29.823,30.734
19.91,21.475,24.163,24.273,25.934,30.269,31.166
20.26,21.884,24.576,24.689,26.442,30.828,31.843
19.9,21.228,23.729,23.843,24.412,28.142,29.161
18.98,20.078,22.213,22.322,23.861,27.381,28.482
18.17,19.297,21.369,21.476,23.758,27.152,28.269
18.01,19.506,21.554,21.66,23.888,27.237,28.339
17.89,19.658,21.701,21.806,24.02,27.352,28.454
17.97,19.709,21.738,21.842,24.07,27.382,28.493
17.92,19.585,21.613,21.717,24.004,27.319,28.456
17.78,19.269,21.299,21.402,23.684,27.004,28.137
17.62,19.942,22.538,22.64,25.274,29.225,30.536
18.09,19.922,22.604,22.707,25.395,29.475,30.843
18.8,20.183,23.011,23.115,25.846,30.13,31.564
19.22,20.655,23.503,23.608,26.248,30.693,32.148
19.66,21.132,23.997,24.103,26.652,31.228,32.644
18.41,20.412,23.596,23.7,26.537,31.219,32.644
17.09,19.964,23.262,23.365,26.288,31.067,32.438
16.57,19.837,23.368,23.47,26.303,31.311,32.615
16.03,19.536,23.039,23.14,25.976,30.898,32.154
16.04,19.458,22.769,22.868,25.642,30.315,31.515
16.12,19.491,22.749,22.848,25.565,30.154,31.297
16.76,19.738,22.918,23.019,25.555,30.046,31.083
17.4,20.021,23.123,23.225,25.677,30.076,31.029
18.96,20.897,23.729,23.833,26.106,30.466,31.355
20.45,22.198,24.927,25.038,26.621,30.994,31.859
20.84,22.662,25.396,25.51,27.147,31.569,32.544
20.18,21.633,24.17,24.285,25.002,28.759,29.77
18.86,20.071,22.255,22.364,24.533,28.077,29.19
18.54,20.243,22.321,22.428,24.743,28.156,29.282
18.59,20.415,22.465,22.572,24.805,28.166,29.277
18.65,20.484,22.526,22.632,24.846,28.185,29.296
18.62,20.342,22.367,22.472,24.704,28.023,29.142
18.46,19.995,22.019,22.124,24.41,27.73,28.872
18.16,19.503,21.528,21.632,23.907,27.231,28.371
17.62,19.74,22.349,22.451,25.102,29.055,30.371
17.95,19.601,22.294,22.397,25.03,29.11,30.483
18.69,19.918,22.76,22.864,25.622,29.906,31.351
19.11,20.478,23.283,23.387,26.033,30.482,31.95
19.55,20.939,23.8,23.905,26.44,31.02,32.447
18.25,20.138,23.339,23.443,26.306,30.991,32.431
16.94,19.709,23.023,23.126,26.067,30.849,32.233
16.53,19.666,23.213,23.315,26.172,31.184,32.487
16.1,19.618,23.119,23.219,26.02,30.956,32.209
16.21,19.604,22.914,23.015,25.763,30.452,31.639
16.23,19.601,22.858,22.958,25.646,30.251,31.392
16.71,19.758,22.937,23.037,25.532,30.034,31.085
17.18,19.917,23.013,23.115,25.488,29.894,30.885
18.61,20.503,23.546,23.651,25.836,30.203,31.143
20.02,21.595,24.308,24.419,26.303,30.682,31.609
20.32,21.952,24.672,24.786,26.729,31.161,32.218
20.08,21.472,24.011,24.125,25.208,28.979,30.008
19.18,20.223,22.424,22.533,24.607,28.168,29.277
18.47,19.99,22.087,22.195,24.231,27.662,28.778
18.31,19.937,22.004,22.111,24.215,27.594,28.691
18.33,19.987,22.045,22.152,24.211,27.569,28.662
18.35,19.942,21.985,22.091,24.19,27.529,28.631
18.18,19.772,21.816,21.921,24.075,27.418,28.54
17.81,19.395,21.444,21.549,23.678,27.029,28.151
17.53,19.616,22.243,22.346,24.903,28.892,30.209
18.21,19.872,22.58,22.684,25.321,29.433,30.82
18.88,20.2,23.057,23.161,25.94,30.256,31.714
19.32,20.813,23.558,23.663,26.332,30.815,32.296
19.75,21.266,24.159,24.265,26.729,31.345,32.788
18.4,20.339,23.537,23.641,26.569,31.293,32.753
17.04,19.816,23.149,23.253,26.235,31.057,32.476
16.48,19.667,23.235,23.338,26.215,31.268,32.624
15.94,19.739,23.339,23.441,26.409,31.409,32.707
15.96,19.684,23.089,23.19,26.115,30.864,32.1
15.97,19.67,23.022,23.122,25.981,30.644,31.834
16.47,19.831,23.101,23.203,25.87,30.428,31.522
17.01,20.03,23.218,23.321,25.874,30.337,31.365
18.52,20.674,23.81,23.916,26.287,30.711,31.678
19.99,21.624,24.436,24.545,26.797,31.23,32.173
20.52,22.278,25.03,25.144,27.391,31.882,32.93
20.85,22.54,25.136,25.253,26.446,30.315,31.238
20.41,21.936,24.193,24.307,26.175,29.844,30.814
19.96,21.387,23.597,23.709,25.902,29.451,30.44
19.54,21.185,23.37,23.482,25.559,29.062,30.047
19.18,20.976,23.153,23.264,25.327,28.81,29.795
18.89,20.767,22.926,23.037,25.12,28.583,29.577
18.73,20.622,22.781,22.891,25.027,28.492,29.51
18.68,20.504,22.666,22.775,24.914,28.385,29.401
18.77,20.652,23.406,23.512,26.218,30.299,31.562
19.52,21.023,23.853,23.96,26.809,31.01,32.326
20.1,21.8,24.363,24.47,27.464,31.871,33.247
20.48,22.312,25.043,25.151,27.881,32.452,33.839
20.84,22.746,25.715,25.824,28.167,32.87,34.236
19.46,21.787,24.964,25.071,28.008,32.819,34.2
18.06,20.835,24.285,24.391,27.662,32.573,33.912
17.52,20.683,24.369,24.474,27.645,32.788,34.06
15.2,17.954,20.567,20.646,23.136,26.833,27.564
15,17.776,20.233,20.31,22.77,26.264,26.958
14.77,17.62,20.018,20.095,22.519,25.925,26.589
14.93,17.624,19.955,20.031,22.326,25.639,26.24
15.1,17.656,19.92,19.996,22.218,25.444,26.005
15.9,17.969,20.174,20.251,22.365,25.536,26.062
16.7,18.451,20.472,20.55,22.602,25.755,26.269
17.21,18.994,20.903,20.982,23.073,26.288,26.885
17.13,18.678,20.435,20.514,21.428,24.134,24.278
16.5,17.802,19.305,19.383,20.232,22.672,23.432
15.85,16.94,18.298,18.374,19.873,22.391,23.185
15.3,16.195,17.594,17.667,19.574,22.033,22.833
14.92,16.061,17.439,17.511,19.372,21.797,22.598
14.59,15.866,17.228,17.299,19.147,21.545,22.352
14.38,15.63,16.988,17.059,18.934,21.324,22.149
14.47,15.549,16.914,16.985,18.732,21.125,21.949
14.77,17.503,19.348,19.422,21.502,24.367,25.191
16.35,18.139,20.065,20.141,22.323,25.299,26.13
17.52,18.788,20.643,20.72,23.008,26.14,26.99
17.84,19.238,21.087,21.163,23.386,26.637,27.493
18.09,19.579,21.605,21.681,23.651,26.996,27.838
17.24,19.107,21.347,21.425,23.727,27.19,28.039
16.41,18.646,21.117,21.197,23.736,27.312,28.119
16.08,18.587,21.443,21.524,23.877,27.646,28.402
15.73,18.592,21.245,21.326,24.042,27.813,28.565
15.63,18.479,20.983,21.062,23.773,27.348,28.064
15.46,18.369,20.819,20.897,23.585,27.081,27.768
15.7,18.428,20.814,20.892,23.456,26.861,27.476
15.99,18.557,20.88,20.958,23.481,26.806,27.364
16.94,19.179,21.255,21.333,23.74,27.015,27.528
17.87,20.022,22.034,22.115,24.093,27.351,27.843
18.31,20.461,22.464,22.546,24.551,27.861,28.432
17.75,19.51,21.297,21.378,22.483,25.229,25.272
16.65,17.965,19.464,19.542,20.69,23.265,24.05
15.54,16.599,18.002,18.075,19.982,22.468,23.344
14.78,16.226,17.589,17.661,19.702,22.13,22.999
14.63,16.156,17.499,17.57,19.58,21.974,22.85
14.5,15.984,17.312,17.382,19.415,21.783,22.666
14.45,15.714,17.039,17.109,19.193,21.553,22.456
14.5,15.488,16.819,16.889,18.919,21.283,22.185
14.54,17.429,19.278,19.352,21.733,24.623,25.528
15.47,17.619,19.543,19.618,21.953,24.943,25.875
16.78,18.194,20.233,20.309,22.688,25.831,26.786
17.23,18.51,20.65,20.727,23.11,26.373,27.33
17.65,19.04,21.037,21.112,23.488,26.847,27.769
16.86,18.642,20.92,20.999,23.572,27.045,27.964
16.07,18.366,20.812,20.891,23.537,27.116,27.985
15.77,18.376,21.009,21.088,23.714,27.476,28.272
17.24,20.705,24.259,24.362,27.652,32.684,33.848
17.37,20.723,24.087,24.189,27.433,32.218,33.314
17.49,20.799,24.112,24.215,27.426,32.128,33.162
18.05,21.017,24.249,24.353,27.37,31.965,32.894
18.59,21.241,24.392,24.496,27.394,31.894,32.754
20.08,22.392,25.241,25.349,27.796,32.252,33.052
21.55,23.669,26.479,26.592,28.31,32.776,33.551
21.8,23.952,26.752,26.869,28.755,33.264,34.158
20.8,22.425,24.986,25.101,25.735,29.52,30.34
19.3,20.463,22.63,22.74,24.786,28.362,29.512
18.25,19.83,21.92,22.027,24.477,27.92,29.118
18.13,19.973,22.035,22.141,24.52,27.911,29.1
18.32,20.114,22.168,22.273,24.71,28.081,29.269
18.39,20.106,22.145,22.249,24.708,28.059,29.254
18.32,19.896,21.934,22.039,24.562,27.918,29.136
18.16,19.478,21.516,21.62,24.157,27.514,28.732
17.75,20.551,23.167,23.269,26.189,30.199,31.529
17.98,20.266,22.964,23.069,25.946,30.079,31.449
18.89,20.693,23.543,23.649,26.625,30.966,32.38
19.41,21.008,23.993,24.099,27.079,31.58,33.003
19.81,21.334,24.36,24.466,27.399,32.029,33.424
18.48,20.795,24,24.105,27.255,31.991,33.396
17.21,20.339,23.656,23.76,26.98,31.81,33.156
16.8,20.281,23.829,23.932,27.06,32.117,33.379
16.39,19.649,23.123,23.223,26.18,31.097,32.307
16.47,19.652,22.936,23.035,25.967,30.637,31.778
16.57,19.718,22.95,23.05,25.923,30.511,31.596
17.2,19.98,23.136,23.236,25.925,30.41,31.389
17.79,20.22,23.298,23.4,25.978,30.374,31.287
19.3,21.308,24.078,24.183,26.405,30.763,31.62
20.77,22.606,25.338,25.449,26.94,31.308,32.138
21.02,22.89,25.615,25.729,27.41,31.825,32.779
20.03,21.418,23.925,24.039,24.947,28.687,29.733
18.67,19.877,22.036,22.144,24.321,27.849,29.003
18.32,19.93,21.987,22.093,24.411,27.808,28.985
18.44,20.209,22.238,22.343,24.651,27.999,29.163
18.7,20.465,22.489,22.594,24.898,28.226,29.388
18.86,20.532,22.541,22.645,24.94,28.249,29.415
18.79,20.357,22.365,22.468,24.824,28.137,29.326
18.49,19.872,21.879,21.981,24.341,27.656,28.845
17.87,20.134,22.706,22.807,25.63,29.571,30.913
17.74,19.699,22.351,22.454,25.319,29.383,30.772
18.36,19.938,22.741,22.844,25.698,29.969,31.421
18.89,20.214,23.151,23.255,26.142,30.575,32.048
19.28,20.702,23.638,23.742,26.47,31.033,32.492
17.99,20.192,23.351,23.455,26.463,31.131,32.587
16.76,19.779,23.052,23.154,26.213,30.978,32.384
16.34,19.748,23.253,23.355,26.316,31.31,32.635
15.93,19.386,22.83,22.929,25.755,30.639,31.915
16.03,19.351,22.605,22.704,25.471,30.108,31.319
16.06,19.345,22.544,22.643,25.343,29.896,31.054
16.59,19.525,22.645,22.745,25.244,29.692,30.751
17.13,19.729,22.768,22.868,25.248,29.603,30.595
18.64,20.451,23.366,23.47,25.686,30,30.923
20.17,21.814,24.5,24.61,26.237,30.564,31.454
20.52,22.206,24.892,25.005,26.744,31.121,32.127
19.71,20.958,23.439,23.551,24.411,28.124,29.193
18.44,19.704,21.841,21.949,24.089,27.588,28.747
18.13,19.948,21.986,22.091,24.391,27.762,28.945
18.39,20.245,22.258,22.362,24.68,28.004,29.168
18.67,20.462,22.47,22.574,24.851,28.156,29.316
18.93,20.479,22.472,22.575,24.872,28.16,29.325
18.94,20.311,22.303,22.406,24.761,28.052,29.239
18.7,19.884,21.875,21.977,24.308,27.6,28.786
18.03,20.233,22.782,22.883,25.597,29.513,30.874
17.62,19.638,22.263,22.365,25.022,29.058,30.467
18.26,19.722,22.498,22.601,25.333,29.576,31.045
18.64,19.994,22.861,22.965,25.734,30.14,31.63
19.13,20.383,23.189,23.293,25.957,30.493,31.97
17.85,19.711,22.846,22.948,25.77,30.411,31.908
16.68,19.284,22.532,22.634,25.596,30.334,31.756
16.34,19.28,22.76,22.861,25.707,30.672,32.006
15.97,19.273,22.694,22.793,25.657,30.521,31.768
16.16,19.322,22.555,22.654,25.47,30.091,31.264
16.29,19.387,22.571,22.67,25.432,29.971,31.085
16.87,19.624,22.732,22.832,25.432,29.871,30.877
17.42,19.852,22.882,22.982,25.471,29.818,30.757
18.95,20.865,23.602,23.706,25.912,30.222,31.103
20.47,22.216,24.92,25.031,26.476,30.799,31.649
20.74,22.524,25.223,25.337,26.978,31.349,32.322
19.56,20.852,23.316,23.428,24.686,28.375,29.433
18.38,19.859,21.975,22.081,24.273,27.741,28.879
18.39,20.166,22.18,22.285,24.455,27.793,28.963
18.72,20.482,22.47,22.574,24.756,28.046,29.198
19.02,20.734,22.718,22.821,25.014,28.289,29.434
19.35,20.805,22.775,22.877,25.124,28.382,29.532
19.35,20.67,22.639,22.741,25.025,28.289,29.463
19.09,20.284,22.253,22.354,24.637,27.901,29.075
18.42,20.374,22.899,22.999,25.754,29.648,30.99
18.23,19.978,22.575,22.677,25.436,29.44,30.84
18.42,20.027,22.772,22.874,25.759,29.973,31.43
18.48,20.165,23.048,23.151,25.992,30.371,31.842
18.85,20.315,23.318,23.422,26.17,30.682,32.135
17.78,20.01,23.118,23.22,26.052,30.671,32.144
16.56,19.587,22.808,22.909,25.901,30.616,32.017
16.13,19.531,22.982,23.082,25.94,30.879,32.21
15.66,18.87,22.272,22.371,25.141,29.976,31.263
15.68,18.797,22.011,22.109,24.819,29.409,30.643
15.76,18.833,21.995,22.093,24.744,29.251,30.43
16.36,19.072,22.155,22.254,24.713,29.118,30.189
16.91,19.292,22.294,22.394,24.729,29.039,30.04
18.39,20.109,22.868,22.971,25.123,29.395,30.339
19.88,21.425,24.081,24.19,25.665,29.951,30.872
20.14,21.722,24.376,24.488,26.154,30.488,31.537
19.14,20.315,22.743,22.854,24.244,27.904,28.999
18.36,19.783,21.884,21.99,24.095,27.544,28.701
18.47,20.243,22.247,22.351,24.58,27.905,29.084
19.02,20.799,22.782,22.886,25.048,28.331,29.491
19.48,21.101,23.08,23.183,25.355,28.623,29.776
19.68,21.163,23.129,23.231,25.403,28.653,29.812
19.54,20.967,22.932,23.034,25.274,28.529,29.709
19.17,20.517,22.483,22.584,24.81,28.067,29.248
18.37,20.218,22.739,22.838,25.551,29.431,30.8
17.82,19.607,22.203,22.304,25.023,29.02,30.443
18.24,19.649,22.397,22.499,25.294,29.501,30.986
18.44,19.777,22.662,22.764,25.659,30.031,31.534
18.79,20.141,23.009,23.112,25.803,30.306,31.791
17.44,19.567,22.672,22.774,25.684,30.294,31.798
16.11,19.098,22.319,22.42,25.409,30.117,31.582
15.59,18.974,22.427,22.527,25.426,30.362,31.766
13.45,15.824,18.27,18.344,20.469,23.952,24.889
13.29,15.766,18.063,18.135,20.145,23.43,24.331
13.15,15.684,17.926,17.996,19.929,23.127,24
13.49,15.779,17.957,18.027,19.918,23.024,23.8
13.89,15.97,18.083,18.154,19.957,22.98,23.688
14.9,16.451,18.472,18.544,20.249,23.218,23.863
15.87,17.335,19.118,19.192,20.598,23.548,24.158
16.3,17.747,19.517,19.592,21.071,24.07,24.751
15.34,16.326,17.899,17.972,18.977,21.484,22.244
14.49,15.884,17.231,17.301,19.005,21.385,22.192
15.01,16.541,17.826,17.895,19.737,22.053,22.881
15.52,16.935,18.195,18.263,20.09,22.361,23.176
15.78,17.053,18.3,18.367,20.214,22.46,23.272
15.75,17.017,18.252,18.319,20.142,22.366,23.178
15.61,16.71,17.944,18.01,19.896,22.113,22.94
15.41,16.381,17.55,17.616,19.451,21.666,22.493
14.87,16.58,18.276,18.344,20.417,23.093,24.049
14.72,16.03,17.786,17.855,19.892,22.657,23.648
15.38,16.317,18.111,18.182,20.169,23.083,24.113
15.63,16.458,18.276,18.347,20.435,23.459,24.504
15.85,16.743,18.574,18.644,20.614,23.728,24.762
14.91,16.163,18.311,18.383,20.454,23.677,24.72
13.98,15.858,18.117,18.19,20.33,23.657,24.669
13.74,15.747,18.187,18.26,20.354,23.86,24.828
13.39,15.958,18.366,18.439,20.427,23.878,24.766
13.38,15.874,18.132,18.204,20.156,23.41,24.25
13.37,15.877,18.08,18.15,20.058,23.225,24.01
13.75,16.02,18.158,18.228,20.016,23.091,23.785
14.09,16.153,18.227,18.298,20.013,23.005,23.636
15.03,16.554,18.554,18.625,20.238,23.178,23.758
15.9,17.346,19.1,19.173,20.539,23.459,24.009
16.19,17.556,19.295,19.369,20.822,23.79,24.435
15.23,16.176,17.736,17.809,19.023,21.514,22.27
14.43,15.991,17.346,17.416,19.063,21.427,22.229
14.92,16.538,17.829,17.898,19.684,21.981,22.804
15.48,16.928,18.193,18.262,20.029,22.281,23.091
15.9,17.2,18.454,18.521,20.298,22.526,23.331
