2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
15.557,16.089,16.968,17.075,17.9079,18.2611,19.0537
15.331,15.416,16.304,16.389,17.4951,17.8055,18.5477
15.135,15.134,16.046,16.125,17.2164,17.5113,18.2256
15.153,14.956,15.86,15.936,17.0405,17.3232,18.029
15.144,14.843,15.745,15.82,16.9664,17.2575,17.9696
15.286,14.702,15.603,15.681,16.845,17.1632,17.8809
15.817,14.659,15.79,15.873,17.7014,18.966,19.9244
16.475,14.889,16.045,16.134,18.0489,19.4115,20.4323
17.262,15.332,16.565,16.662,18.6921,20.3083,21.416
17.633,15.839,17.04,17.156,19.2005,21.0484,22.1986
17.214,16.157,17.491,17.61,19.5467,21.5857,22.7423
16.501,15.706,17.146,17.238,19.4852,21.7282,22.8998
15.515,15.222,16.739,16.824,19.1905,21.6687,22.8192
14.291,15.009,16.68,16.756,19.0669,21.9821,23.09
13.488,13.96,15.559,15.626,17.8559,20.6828,21.6985
13.015,13.822,15.307,15.372,17.5524,20.058,21.0478
12.721,13.693,15.149,15.211,17.328,19.7444,20.7049
12.722,13.74,15.15,15.223,17.186,19.4647,20.3924
12.832,13.823,15.183,15.267,17.1222,19.2526,20.1648
13.424,14.667,15.992,16.114,17.4753,19.4454,20.3523
14.888,15.854,17.136,17.29,17.95,19.8124,20.7389
16.481,16.572,17.835,17.989,18.4052,20.2181,21.2028
16.547,17.058,18.22,18.372,18.6369,19.7682,20.4078
16.175,16.313,17.278,17.405,17.687,18.1834,18.9226
15.82,15.608,16.477,16.578,17.2322,17.5223,18.2564
15.492,14.884,15.738,15.824,16.8104,17.0587,17.7471
15.206,14.35,15.371,15.446,16.5561,16.789,17.4521
15.121,14.222,15.236,15.309,16.4399,16.663,17.3228
15.073,14.207,15.22,15.292,16.4683,16.7024,17.3719
15.322,14.235,15.211,15.283,16.5165,16.7806,17.4582
15.919,14.362,15.41,15.49,17.2519,18.4521,19.3425
16.577,14.846,15.946,16.033,17.8735,19.1741,20.1264
17.233,15.532,16.708,16.802,18.7439,20.2905,21.3217
17.473,15.877,17.129,17.223,19.1891,20.9552,22.0152
17.16,15.895,17.21,17.305,19.2159,21.1589,22.214
16.388,15.302,16.679,16.765,18.8792,21.0199,22.0844
15.221,14.669,16.121,16.2,18.4225,20.7895,21.8249
14.014,14.325,15.928,15.997,18.1592,20.9531,21.9414
13.217,13.581,15.222,15.277,17.2434,19.9294,20.8031
12.719,13.363,14.891,14.944,16.8536,19.2191,20.061
12.379,13.02,14.519,14.568,16.4119,18.6865,19.4962
12.277,12.978,14.432,14.493,16.1847,18.3234,19.1008
12.364,13.041,14.445,14.517,16.1057,18.0991,18.8634
12.937,13.708,15.006,15.116,16.4348,18.2715,19.033
14.417,14.836,16.091,16.232,16.862,18.5892,19.3653
16.024,15.441,16.676,16.816,17.2066,18.8784,19.7013
16.553,15.944,17.081,17.219,17.4295,18.2284,18.8281
16.72,15.69,16.64,16.759,17.2651,17.6946,18.3953
16.998,15.424,16.285,16.385,17.0734,17.3712,18.0491
16.995,15.026,15.878,15.967,16.8245,17.0954,17.7428
16.868,14.617,15.472,15.548,16.6016,16.8618,17.4864
16.855,14.414,15.256,15.326,16.4639,16.7122,17.3296
16.758,14.292,15.131,15.199,16.3814,16.6351,17.2576
16.771,14.108,14.945,15.015,16.214,16.49,17.1147
17.151,13.97,14.803,14.879,16.1784,17.2942,18.0951
17.422,13.507,14.659,14.734,16.3872,17.5855,18.4327
17.532,13.704,14.926,15.006,16.7308,18.1485,19.0484
17.54,13.85,15.145,15.224,16.9554,18.5797,19.4955
17.071,13.996,15.354,15.433,17.1409,18.9689,19.8893
16.323,13.523,14.952,15.022,16.9242,18.9477,19.8706
15.124,13.046,14.552,14.614,16.6182,18.8691,19.7587
13.959,12.885,14.543,14.596,16.5347,19.2179,20.0581
13.147,12.417,14.112,14.145,16.5266,19.2043,20.0572
12.587,12.374,13.955,13.988,16.3164,18.6757,19.503
12.292,12.376,13.929,13.959,16.2254,18.5004,19.302
12.092,12.66,14.169,14.211,16.3296,18.4749,19.2512
12.205,12.926,14.387,14.442,16.4672,18.4762,19.2508
12.689,13.609,15.034,15.107,16.9706,18.8325,19.6165
14.026,14.601,15.862,16,17.5549,19.3184,20.131
15.65,15.779,16.863,16.984,18.1132,19.8368,20.7188
15.904,16.309,17.458,17.601,18.3089,19.0925,19.8714
15.718,16.299,17.242,17.356,18.3347,18.8614,19.6464
15.614,16.154,17.053,17.158,18.1446,18.5422,19.3077
15.411,15.953,16.849,16.948,17.9082,18.282,19.0194
15.32,15.789,16.686,16.781,17.7376,18.108,18.8291
15.3,15.609,16.5,16.594,17.5704,17.9373,18.6584
15.447,15.558,16.449,16.542,17.5657,17.9473,18.681
15.833,15.51,16.4,16.497,17.5421,17.9547,18.6987
16.405,15.438,16.328,16.428,17.846,19.0792,20.0155
16.857,15.332,16.233,16.343,17.9164,19.2401,20.2323
17.304,15.703,16.748,16.867,18.1001,19.652,20.707
17.431,15.922,17.116,17.234,18.293,20.0564,21.131
17.137,16.069,17.414,17.531,18.4161,20.3818,21.4639
16.398,15.054,16.524,16.625,18.1069,20.2811,21.365
15.42,13.977,15.602,15.686,17.6597,20.0645,21.1135
14.236,13.541,15.478,15.541,17.469,20.4754,21.3084
13.32,13.847,15.463,15.529,17.7794,20.6608,21.6932
12.786,13.764,15.264,15.328,17.5294,20.0854,21.0923
12.638,13.777,15.249,15.31,17.4572,19.9285,20.913
12.554,14.126,15.553,15.627,17.638,19.9801,20.9467
12.679,14.482,15.859,15.946,17.8741,20.0779,21.0483
13.317,15.046,16.385,16.489,18.2634,20.3164,21.2995
14.704,16.194,17.493,17.651,18.7744,20.7251,21.739
16.298,16.988,18.268,18.428,19.2458,21.151,22.2318
16.446,17.611,18.789,18.949,19.3694,20.589,21.3337
16.084,17.126,18.109,18.247,18.7296,19.3284,20.2154
15.924,16.656,17.545,17.66,18.348,18.755,19.6327
15.706,16.071,16.947,17.048,18.1397,18.5071,19.3353
15.391,15.624,16.677,16.761,18.0659,18.4148,19.207
15.188,15.476,16.521,16.603,17.9128,18.2474,19.0266
14.975,15.329,16.372,16.452,17.8024,18.1444,18.9283
14.977,15.21,16.246,16.33,17.6992,18.0674,18.8554
15.295,15.236,16.33,16.418,18.288,19.5853,20.5746
15.932,15.449,16.569,16.663,18.6279,20.0274,21.0853
16.777,16.128,17.328,17.431,19.554,21.2231,22.3974
17.101,16.53,17.744,17.871,19.9657,21.8623,23.0765
16.857,16.774,18.127,18.254,20.2122,22.3065,23.5293
16.27,16.316,17.725,17.822,20.1705,22.4692,23.7051
15.386,15.635,17.122,17.212,19.6724,22.206,23.4159
14.311,15.303,16.946,17.026,19.4282,22.4039,23.5701
13.381,12.487,13.67,13.754,15.3628,17.5021,18.4342
12.808,12.24,13.333,13.416,14.9903,16.9094,17.8273
12.444,12.013,13.076,13.155,14.6823,16.5442,17.4429
12.298,11.91,12.938,13.021,14.4426,16.2066,17.0758
12.269,11.853,12.841,12.929,14.2821,15.9424,16.7977
12.496,12.064,13.014,13.113,14.3454,15.8995,16.7535
13.1,12.412,13.286,13.398,14.5389,16.0207,16.8853
13.97,12.88,13.694,13.848,14.8251,16.2826,17.2065
14.634,13.208,13.936,14.115,14.4801,15.5157,16.2701
15.161,12.759,13.348,13.524,13.8816,14.5077,15.2997
15.469,12.35,12.873,13.046,13.6654,14.1084,14.9464
15.474,11.907,12.416,12.56,13.474,13.8824,14.6762
15.29,11.726,12.233,12.37,13.2604,13.6521,14.4152
15.109,11.547,12.05,12.181,13.0731,13.4524,14.1992
14.97,11.395,11.898,12.024,12.9411,13.3228,14.0646
15.04,11.293,11.8,11.924,12.834,13.2279,13.9653
15.414,11.607,12.363,12.469,13.652,14.6596,15.4863
15.66,11.872,12.648,12.756,13.9368,15.0103,15.8788
15.702,12.398,13.08,13.191,14.3796,15.6171,16.5345
15.405,12.545,13.31,13.433,14.5388,15.9225,16.8481
15.003,12.642,13.491,13.61,14.601,16.0935,17.0037
14.515,12.06,13.041,13.14,14.4461,16.0636,16.9697
13.861,11.619,12.667,12.758,14.1756,15.9385,16.8147
13.173,11.39,12.552,12.634,14.0414,16.0919,16.9258
12.43,10.56,11.686,11.75,13.0672,15.0059,15.689
11.998,10.391,11.428,11.49,12.7596,14.4774,15.1351
11.719,10.421,11.458,11.519,12.7815,14.4948,15.1459
11.608,10.252,11.258,11.316,12.5217,14.1733,14.7968
11.47,10.192,11.163,11.224,12.3251,13.8779,14.4683
11.457,10.176,11.109,11.173,12.2059,13.6554,14.2288
11.683,10.527,11.422,11.499,12.4214,13.7711,14.3498
12.096,10.845,11.714,11.803,12.6438,13.9262,14.5211
12.659,11.004,11.86,11.961,12.8604,14.1223,14.7794
13.141,11.328,12.014,12.168,12.2815,12.9471,13.5008
13.379,11.086,11.642,11.797,12.0751,12.485,13.1202
13.544,10.797,11.29,11.444,11.9126,12.2312,12.8604
13.747,10.442,10.924,11.051,11.6837,11.974,12.5741
13.794,10.284,10.764,10.885,11.5134,11.7929,12.3739
13.661,10.166,10.644,10.759,11.3991,11.6733,12.2461
13.759,10.136,10.615,10.727,11.3939,11.6766,12.2498
14.15,10.226,10.709,10.82,11.4822,11.7826,12.3565
15.034,10.46,11.176,11.266,12.3059,13.197,13.8679
16.165,10.968,11.602,11.696,12.7232,13.6842,14.3971
16.105,11.727,12.364,12.484,13.2838,14.403,15.1586
15.801,12.023,12.77,12.887,13.5788,14.8502,15.6225
15.362,12.236,13.082,13.196,13.6706,15.0769,15.8489
14.73,11.652,12.613,12.712,13.6339,15.1691,15.9414
13.906,11.019,12.113,12.198,13.373,15.0592,15.8075
13.114,10.803,12.108,12.178,13.3137,15.36,16.0136
12.444,13.464,15.102,15.16,17.1227,19.8262,20.7064
12.103,13.387,14.913,14.969,16.8892,19.2788,20.1377
12.003,13.35,14.847,14.901,16.7667,19.0723,19.9079
11.994,13.499,14.952,15.018,16.7409,18.9145,19.7244
12.21,13.665,15.068,15.146,16.7748,18.8072,19.61
12.962,14.245,15.612,15.706,17.1697,19.0492,19.8556
14.438,15.405,16.672,16.821,17.6704,19.4465,20.2759
15.473,16.024,17.27,17.418,18.0443,19.7655,20.6424
15.584,16.026,17.165,17.305,17.3356,18.334,18.8126
15.328,15.356,16.302,16.418,16.7536,17.1183,17.7978
15.062,14.716,15.568,15.66,16.3723,16.59,17.2324
15.026,14.216,15.056,15.128,16.038,16.2229,16.8333
14.981,13.998,14.839,14.905,15.8159,15.9912,16.5833
15.14,13.889,14.723,14.788,15.7232,15.8936,16.4868
15.167,13.825,14.658,14.722,15.7033,15.8863,16.4903
15.485,13.729,14.561,14.629,15.6261,15.8389,16.4504
16.148,13.784,14.909,14.984,16.5706,17.7032,18.5165
17.211,14.196,15.348,15.432,17.0886,18.3287,19.2072
17.284,14.5,15.634,15.723,17.4591,18.9261,19.8653
17.101,14.792,15.955,16.061,17.6767,19.3473,20.3035
16.675,15.013,16.312,16.418,17.8234,19.6855,20.6441
15.859,14.21,15.634,15.715,17.615,19.6723,20.6365
14.723,13.698,15.197,15.269,17.2786,19.5605,20.4944
13.542,13.493,15.142,15.205,17.1537,19.8588,20.7446
12.744,12.903,14.532,14.585,16.4063,19.0413,19.858
12.319,12.822,14.339,14.391,16.1629,18.4833,19.2733
12.074,12.813,14.301,14.351,16.0674,18.3035,19.0694
11.947,12.971,14.416,14.477,16.0557,18.1626,18.9046
12.069,13.109,14.505,14.578,16.0659,18.0341,18.7715
12.699,13.698,15.059,15.148,16.4744,18.2927,19.0359
14.188,14.915,16.167,16.311,16.958,18.6722,19.4366
15.19,15.482,16.714,16.855,17.3041,18.9611,19.7682
15.15,15.444,16.569,16.703,17.027,17.6719,18.3208
14.909,14.887,15.783,15.878,16.6669,17.035,17.6646
14.919,14.607,15.455,15.538,16.3372,16.5615,17.161
14.94,14.728,15.572,15.649,16.3825,16.5821,17.1722
14.923,15.126,15.973,16.046,16.7219,16.926,17.5241
15.011,15.586,16.411,16.477,16.9697,17.1757,17.7888
15.071,15.621,16.444,16.509,17.0652,17.2857,17.9129
15.442,15.188,16.027,16.102,16.841,17.0875,17.7135
16.205,14.317,15.142,15.215,16.5172,17.608,18.3963
17.204,13.804,14.949,15.027,16.5731,17.753,18.5753
17.33,14.238,15.454,15.537,17.1533,18.5591,19.4387
17.142,14.38,15.671,15.755,17.3761,18.9946,19.8959
16.743,14.671,15.964,16.066,17.5813,19.3985,20.3085
15.931,14.121,15.543,15.621,17.4161,19.4359,20.3601
14.739,13.556,15.054,15.125,17.0333,19.2817,20.1804
13.575,13.382,15.03,15.092,16.945,19.6205,20.4764
12.737,13.008,14.643,14.695,16.5705,19.1739,19.9879
12.31,12.881,14.404,14.454,16.2847,18.5759,19.3663
12,12.8,14.294,14.342,16.117,18.3234,19.089
11.858,12.928,14.379,14.438,16.0755,18.1526,18.8948
12.112,13.061,14.463,14.535,16.0796,18.0176,18.754
12.779,13.748,15.041,15.152,16.4686,18.2546,18.994
14.211,14.953,16.205,16.35,16.9623,18.6437,19.4035
15.254,15.529,16.761,16.903,17.3007,18.9253,19.7283
15.066,15.501,16.626,16.76,17.2292,17.9241,18.5808
14.79,14.991,15.891,15.989,16.7703,17.1861,17.8203
14.731,14.638,15.491,15.577,16.3678,16.6393,17.2434
14.727,14.807,15.654,15.735,16.4544,16.702,17.2993
14.8,15.389,16.224,16.291,16.8687,17.1221,17.732
15.064,16.03,16.854,16.922,17.2025,17.4587,18.0873
15.196,16.21,17.033,17.099,17.3536,17.625,18.2705
15.554,15.663,16.483,16.555,17.0916,17.3895,18.0353
16.325,14.484,15.325,15.4,16.2895,17.3462,18.1316
17.28,13.528,14.679,14.755,16.3465,17.4933,18.3095
17.305,13.893,15.116,15.197,16.8568,18.2284,19.1016
17.051,14.146,15.405,15.486,17.1387,18.7104,19.5977
16.63,14.384,15.665,15.764,17.3208,19.0814,19.9693
15.875,13.845,15.266,15.339,17.1475,19.1007,19.993
14.827,13.46,14.954,15.02,16.9393,19.1149,19.9782
13.638,13.354,14.996,15.052,16.9143,19.5093,20.3269
12.78,12.228,13.833,13.878,15.7831,18.2338,18.9789
12.272,12.053,13.546,13.589,15.444,17.5813,18.2981
11.954,11.884,13.348,13.388,15.1827,17.2316,17.9184
11.906,11.92,13.341,13.392,15.0443,16.9607,17.619
11.901,11.944,13.316,13.378,14.9343,16.7094,17.3575
12.552,12.669,13.938,14.036,15.2703,16.8926,17.541
14.032,13.832,15.06,15.191,15.6579,17.1742,17.8403
15.313,14.547,15.643,15.758,16.2846,17.4248,18.1345
15.453,14.633,15.677,15.788,16.3522,17.1875,17.8031
15.279,14.395,15.345,15.447,16.064,16.6382,17.2501
15.208,15.175,16.083,16.175,16.7403,17.1918,17.8086
15.198,15.982,16.809,16.887,17.0519,17.494,18.1218
15.175,16.543,17.376,17.446,17.1034,17.5492,18.181
15.327,16.737,17.558,17.627,17.4162,17.862,18.5041
15.35,16.557,17.376,17.443,17.3998,17.8587,18.5096
15.594,15.761,16.578,16.651,17.1633,17.6469,18.2915
16.1,15.149,16.047,16.136,16.8045,17.436,18.2015
16.982,13.591,14.719,14.79,16.3965,17.4226,18.209
17.033,13.644,14.841,14.915,16.6016,17.8387,18.6686
16.764,13.527,14.798,14.872,16.5983,18.0441,18.8828
16.451,13.51,14.847,14.92,16.6072,18.2374,19.0726
15.64,12.969,14.366,14.43,16.3105,18.1293,18.9643
14.459,12.478,13.948,14.004,15.9919,18.0308,18.8328
13.304,12.344,13.962,14.009,15.9371,18.3956,19.1496
12.452,11.569,13.219,13.245,15.6517,18.1698,18.9737
12.027,11.534,13.072,13.097,15.4541,17.6593,18.436
11.72,11.627,13.136,13.158,15.4564,17.5758,18.3246
11.583,11.641,13.107,13.14,15.2977,17.2859,18.0074
11.647,11.599,13.016,13.061,15.1236,16.9708,17.6829
12.188,11.994,13.375,13.435,15.3312,17.0258,17.7387
13.532,12.875,14.09,14.21,15.6567,17.2448,17.975
15.005,14.042,15.092,15.189,16.0278,17.5598,18.3447
15.405,14.582,15.68,15.798,16.1128,16.683,17.2775
15.5,14.667,15.584,15.686,16.1446,16.465,17.0659
15.49,14.764,15.598,15.682,16.1896,16.3901,16.9802
15.474,14.718,15.547,15.622,16.1691,16.3525,16.9253
15.317,14.568,15.402,15.468,16.1495,16.3324,16.8932
15.131,14.396,15.26,15.331,16.119,16.2996,16.8581
15.058,14.28,15.143,15.213,16.0664,16.2588,16.822
15.116,13.984,14.848,14.923,15.8299,16.056,16.6178
15.643,13.854,14.719,14.798,15.9299,16.9989,17.8278
16.518,13.958,14.829,14.923,16.0343,17.198,18.0818
16.512,14.4,15.411,15.516,16.262,17.6484,18.5888
16.344,14.784,15.965,16.07,16.8151,18.1912,19.174
15.997,15.048,16.369,16.474,17.1558,18.8902,19.5779
15.407,14.183,15.631,15.721,16.8102,18.9513,19.6565
14.475,13.24,14.843,14.918,16.4582,18.8418,19.6962
13.375,12.944,14.858,14.915,16.5279,19.6086,20.1678
12.533,11.233,12.407,12.475,13.9489,15.9808,16.7504
12.026,11.104,12.19,12.256,13.7009,15.5181,16.2772
11.724,11.015,12.072,12.136,13.5469,15.3152,16.0652
11.532,10.997,12.02,12.089,13.4071,15.0845,15.8139
11.5,11.043,12.027,12.101,13.362,14.9423,15.6652
11.759,11.306,12.254,12.34,13.4996,14.9836,15.7196
12.364,11.696,12.553,12.653,13.7427,15.1641,15.9262
12.951,12.255,13.056,13.202,14.1128,15.5159,16.3458
13.303,12.402,13.114,13.283,13.468,14.3769,14.9661
13.459,12.033,12.61,12.777,13.1956,13.6964,14.4542
13.614,11.734,12.245,12.412,13.0323,13.436,14.1798
13.716,11.485,11.987,12.128,12.8946,13.2702,13.9821
13.836,11.37,11.871,12.005,12.7629,13.1293,13.8222
13.893,11.274,11.772,11.901,12.67,13.0313,13.7162
13.993,11.256,11.756,11.88,12.6793,13.0495,13.736
14.231,11.346,11.851,11.975,12.7739,13.1637,13.8538
14.842,11.509,12.273,12.374,13.6124,14.6198,15.4315
15.943,12.129,12.709,12.814,14.0673,15.1498,16.016
15.907,12.842,13.504,13.637,14.6887,15.9326,16.8443
15.433,13.14,13.918,14.048,15.072,16.4789,17.4147
15.045,13.387,14.268,14.396,15.1903,16.741,17.6858
14.601,12.852,13.852,13.967,15.1107,16.7995,17.7534
13.854,12.255,13.394,13.494,15.0081,16.8565,17.7925
12.999,12.108,13.42,13.505,14.9914,17.2382,18.0581
12.328,12.016,13.192,13.277,14.9414,17.1222,18.0763
11.916,11.86,12.945,13.029,14.662,16.6226,17.5648
11.699,11.786,12.841,12.922,14.5125,16.4178,17.3447
11.567,11.834,12.853,12.939,14.4257,16.2331,17.1322
11.565,11.874,12.854,12.944,14.3687,16.0734,16.9621
11.766,12.172,13.114,13.217,14.5435,16.1511,17.056
12.242,12.687,13.537,13.672,14.7977,16.3448,17.283
12.547,13.281,14.104,14.266,15.1675,16.6984,17.7108
12.803,13.226,13.957,14.137,14.4987,15.5423,16.2922
12.85,12.729,13.32,13.497,13.8336,14.4606,15.1537
12.836,12.296,12.819,12.993,13.4206,13.8618,14.708
12.942,11.824,12.333,12.49,13.3759,13.7819,14.5841
12.993,11.616,12.124,12.258,13.1841,13.5735,14.3454
12.93,11.517,12.021,12.15,13.081,13.4593,14.2168
13.019,11.465,11.97,12.094,13.0513,13.4344,14.1895
13.618,11.425,11.934,12.058,13.0118,13.4125,14.1689
14.735,12.084,12.834,12.945,14.2371,15.3099,16.2095
16.185,12.937,13.711,13.828,15.1662,16.3322,17.3127
16.353,13.443,14.271,14.39,15.7396,17.0703,18.1019
15.909,13.576,14.457,14.575,15.9402,17.4213,18.4712
15.459,13.762,14.645,14.78,16.0677,17.6905,18.7482
14.876,13.196,14.197,14.317,15.7815,17.5394,18.6031
14.002,13.097,14.157,14.259,15.931,17.8463,18.8907
13.128,12.856,14.034,14.129,15.8045,18.0251,19.0388
12.459,15.231,16.93,17.007,19.3791,22.3322,23.4943
12.072,14.988,16.571,16.646,18.9695,21.5972,22.7334
11.979,14.822,16.375,16.447,18.7085,21.2464,22.3543
12.038,14.896,16.404,16.487,18.5976,20.9977,22.0748
12.248,15.025,16.482,16.577,18.5921,20.8471,21.9171
12.955,15.54,16.959,17.07,18.9192,21.0178,22.092
14.389,16.639,17.943,18.111,19.38,21.3702,22.4654
15.458,17.257,18.539,18.706,19.7184,21.652,22.7952
15.291,17.205,18.376,18.533,18.8329,20.001,20.6815
14.91,16.391,17.361,17.492,17.9665,18.4421,19.2465
14.737,15.592,16.462,16.566,17.435,17.7471,18.4894
14.638,15.023,15.938,16.021,17.0285,17.3027,18.0034
14.5,14.797,15.713,15.79,16.7875,17.05,17.7267
14.542,14.67,15.579,15.654,16.6729,16.9285,17.6036
14.703,14.621,15.529,15.603,16.6688,16.9377,17.624
15.188,14.58,15.488,15.566,16.6494,16.952,17.6489
16.166,14.79,15.893,15.984,17.8261,19.1315,20.1383
17.434,15.42,16.427,16.527,18.4928,19.9197,21.0202
17.481,15.906,16.96,17.084,19.074,20.7382,21.9099
17.248,16.287,17.491,17.616,19.6065,21.4892,22.6946
16.943,16.558,17.902,18.028,19.9218,22.0066,23.2252
16.186,15.876,17.356,17.455,19.7483,22.0381,23.2727
15.094,15.341,16.898,16.99,19.3994,21.9227,23.1312
13.958,15.199,16.911,16.992,19.3383,22.297,23.4566
13.207,14.416,16.073,16.145,18.3384,21.21,22.2689
12.803,14.307,15.849,15.919,18.0573,20.6031,21.6316
12.594,14.195,15.708,15.776,17.8573,20.3163,21.3201
12.537,14.347,15.815,15.895,17.8405,20.1691,21.1528
12.606,14.57,15.988,16.08,17.9432,20.1331,21.1188
13.189,15.371,16.752,16.861,18.5574,20.5917,21.5813
14.563,16.383,17.678,17.842,19.028,20.9503,21.9533
15.852,16.927,18.199,18.361,19.3063,21.1676,22.2106
15.918,16.919,18.081,18.234,18.45,19.5703,20.1882
15.829,16.325,17.291,17.421,17.8486,18.3166,19.1089
15.806,15.686,16.557,16.661,17.4192,17.7324,18.4725
15.924,15.063,15.921,16.011,16.9622,17.2382,17.937
15.908,14.806,15.667,15.743,16.7681,17.0314,17.7049
16.077,14.896,15.75,15.825,16.869,17.1262,17.7981
16.253,14.946,15.799,15.873,16.9637,17.2362,17.9211
16.454,14.901,15.755,15.834,16.9472,17.2563,17.9565
17.157,14.944,16.079,16.168,17.8851,19.142,20.0853
17.851,15.252,16.411,16.506,18.303,19.6553,20.6574
17.638,15.444,16.675,16.775,18.6514,20.2303,21.2901
17.454,15.497,16.8,16.9,18.7836,20.57,21.6482
16.981,15.597,16.921,17.034,18.8322,20.8133,21.8944
16.229,14.958,16.393,16.484,18.5411,20.7212,21.8096
15.077,14.384,15.896,15.979,18.1485,20.5587,21.6182
13.859,14.091,15.756,15.83,17.94,20.7844,21.798
13.074,13.885,15.549,15.608,17.6748,20.4465,21.378
12.59,13.715,15.264,15.322,17.3392,19.7901,20.6952
12.289,13.608,15.129,15.184,17.143,19.507,20.3857
12.17,13.694,15.17,15.236,17.0499,19.28,20.1312
12.216,13.8,15.226,15.304,17.0211,19.1077,19.9506
12.757,14.351,15.74,15.834,17.3812,19.312,20.1559
14.185,15.378,16.651,16.802,17.8606,19.6847,20.5495
15.511,16.064,17.318,17.468,18.2789,20.0511,20.9689
15.748,16.41,17.56,17.707,17.8402,18.8667,19.4004
15.622,15.981,16.94,17.065,17.5453,17.9831,18.7331
15.508,15.508,16.374,16.476,17.2386,17.5323,18.245
15.374,14.936,15.867,15.949,16.8981,17.1562,17.8299
15.361,14.708,15.639,15.715,16.6557,16.9015,17.5515
15.407,14.576,15.501,15.575,16.5368,16.7754,17.4237
15.441,14.517,15.44,15.513,16.5207,16.772,17.4309
15.651,14.46,15.383,15.46,16.484,16.7677,17.4364
16.348,14.605,15.553,15.634,17.3227,18.5359,19.4219
17.414,14.975,16.005,16.094,17.8779,19.2008,20.1617
17.362,15.397,16.437,16.554,18.3148,19.8684,20.8949
17.205,15.658,16.846,16.963,18.5714,20.3379,21.387
16.767,15.836,17.162,17.278,18.6633,20.6241,21.676
15.95,14.897,16.347,16.448,18.4927,20.6525,21.7119
14.8,14.475,16.007,16.085,18.2627,20.6524,21.6834
13.54,14.201,15.886,15.954,18.0697,20.8915,21.8739
12.771,13.467,15.164,15.227,17.2217,19.9952,20.9221
12.296,13.378,14.959,15.02,16.953,19.3986,20.2888
11.992,13.279,14.829,14.887,16.752,19.1049,19.9608
11.902,13.37,14.875,14.944,16.6585,18.8742,19.6983
11.966,13.497,14.953,15.033,16.6479,18.7183,19.5314
12.58,14.033,15.45,15.546,16.9849,18.8955,19.7045
14.001,14.903,16.168,16.313,17.3903,19.1893,20.0115
15.409,15.457,16.7,16.842,17.7227,19.4629,20.3284
15.843,15.858,16.999,17.139,17.5359,18.2649,18.965
15.974,15.552,16.504,16.624,17.3181,17.7798,18.4734
16.213,15.27,16.132,16.231,17.1338,17.4614,18.1309
16.279,15.113,15.971,16.057,16.9468,17.2505,17.8932
16.333,15.078,15.939,16.02,16.9127,17.217,17.8489
16.382,15.122,15.977,16.059,16.9772,17.2841,17.9226
16.361,15.158,16.013,16.094,17.0633,17.3886,18.0436
16.504,15.139,15.995,16.08,17.0709,17.4307,18.0985
17.017,15.08,15.935,16.025,17.4494,18.6841,19.5823
17.658,15,15.94,16.033,17.7405,19.0648,20.0161
17.444,15.263,16.46,16.557,18.3397,19.8858,20.8914
17.14,15.467,16.786,16.883,18.7083,20.4862,21.5212
16.758,15.595,16.954,17.05,18.8399,20.814,21.8478
16.07,14.975,16.471,16.558,18.5517,20.7272,21.7661
15.017,14.43,16.004,16.083,18.1846,20.5936,21.6002
13.816,14.256,15.988,16.057,18.0929,20.9443,21.9016
12.738,13.971,15.716,15.767,18.4773,21.3631,22.3984
12.335,13.913,15.541,15.592,18.2522,20.8111,21.8207
12.043,13.886,15.484,15.532,18.1349,20.6068,21.5916
12.044,14.021,15.574,15.633,18.0911,20.4286,21.3877
12.112,14.19,15.693,15.765,18.1275,20.3208,21.2738
12.671,14.708,16.172,16.261,18.4543,20.4907,21.4476
14.036,15.497,16.787,16.938,18.8939,20.8225,21.8014
15.299,16.714,17.822,17.951,19.2573,21.1353,22.1719
15.768,16.834,17.956,18.107,19.0393,19.9035,20.758
15.996,16.608,17.584,17.717,18.7507,19.346,20.1994
16.039,16.61,17.525,17.636,18.7089,19.1713,20.0041
15.892,16.467,17.378,17.484,18.5299,18.9691,19.7756
15.831,16.314,17.228,17.329,18.3771,18.8161,19.6115
15.761,16.226,17.136,17.236,18.3145,18.7567,19.5615
15.83,16.247,17.157,17.258,18.3962,18.8603,19.6874
15.964,16.222,17.133,17.238,18.4105,18.9135,19.7622
16.47,16.1,17.011,17.121,18.7478,20.1387,21.2588
17.268,16.388,17.311,17.436,18.9513,20.4386,21.6221
17.063,16.7,17.77,17.903,19.2524,20.9702,22.215
16.957,16.97,18.208,18.34,19.5669,21.4859,22.7683
16.604,17.174,18.557,18.69,19.8694,21.9143,23.182
15.914,16.278,17.793,17.91,19.753,22.1316,23.4377
14.967,15.331,17.009,17.111,19.5631,22.1896,23.4786
14.04,15.088,17.09,17.175,19.4878,22.8655,23.8371
13.216,12.961,14.19,14.287,16.2629,18.5927,19.7278
12.722,12.913,14.05,14.146,16.1003,18.2082,19.3387
12.447,12.887,13.994,14.088,16.0088,18.0637,19.1848
12.308,12.951,14.022,14.121,15.9421,17.8997,18.997
12.311,13.021,14.052,14.154,15.9067,17.7574,18.8403
12.543,13.491,14.482,14.597,16.2348,17.9802,19.0696
13.179,13.882,14.846,14.974,16.5388,18.2173,19.3322
