ic-1,ic-2,ic-3,ic-4,ic-5
,16627.9,,7186.8,13821.1
,6100.1,,8505.6,9339.9
,13444,,20917.7,1020.7
,10206.7,,14038,2815.9
,11323.5,,15917.1,16785
,6076.4,,3665.2,2191.9
,1832.6,,5787.1,5842.6
,1894.9,,5684.7,758
,10043.8,,11892.5,7234.3
,2199.1,,1894.9,6061.8
,1725.1,,8841.6,5901.9
,3948.4,,8945.2,4318.3
,1856.1,,17735.5,3055
,3807.5,,22009.7,12557.5
,2396.3,,9474.4,4613.7
,7916.9,,20694,9600.8
,2653.7,,13962.3,7269.5
,16094.2,,3665.2,3062
,3158.1,,16277.6,1937
,15068.8,,4184.7,15846.4
,7696.4,,3979.3,13798.9
,9435.7,,14548.9,5874.1
,8129.2,,11196.8,7872.4
,425.4,,9253.6,11808.7
,4082.7,,1120.5,12749.2
,4882,,9597,7878.2
,7390.9,,21401.5,17286.7
,1579.1,,8862.9,18883.8
,1422.6,,15800.9,10484
,527.8,,315.8,4991.5
,9474.4,,6124,8505.6
,3402.2,,4675.1,5116.2
,3158.1,,8380.2,3158.1
,1148.5,,17605.6,879.6
,1904.9,,8197.9,13607.5
,4421.4,,4304.3,5794.3
,4082.7,,3385.9,6008.8
,2799.3,,8854,3158.2
,3948.9,,11919.2,7856.3
,2368.6,,9038.4,18189.4
,11933.4,,9465.9,7777.7
,867.6,,6811.2,7981.5
,8373.7,,11317.8,7482.9
,7960.2,,4800.4,17818.6
,6316.3,,4547.7,5315.1
,15310.9,,5814.8,15197
,11598.5,,5236.6,2289.7
,3226.8,,13397.3,7924.1
,3229.9,,4012.6,818.8
,3177.3,,3493,1303.4
,11220.9,,19147.3,15293.4
,10089.6,,1777.6,10760.8
,4546.6,,507.3,8183.4
,13228.4,,22624.5,11945.9
,2041.3,,5693.3,5274.8
,13402.5,,17414.4,8212.7
,19490.4,,6678.1,8547
,4297.3,,14891.9,9424.6
,11279.5,,931.2,13201.1
,2589.6,,8551.4,3415.9
,3470.3,,9625.9,2624.1
,2342.1,,10766.4,57331.9
,10825.3,,12507.1,14872.3
,2757.1,,16692.3,5598.6
,4737.2,,16427.2,1099.5
,6628.1,,5321.2,9313
,9406.4,,3615,6491.2
,3652.5,,10878.2,7484.5
,8211.2,,8537,7144.7
,4082.7,,13895.8,5006.2
,840.3,,14771.8,6208.7
,3347,,4764.7,21811.8
,0,,12632.6,11210.5
,1488.7,,2816.6,4319.9
,3237.9,,2368.6,3616.2
,7063.3,,5195.6,4131.4
,4997.9,,5983.9,157.9
,6427.1,,4082.7,4692.4
,4079.1,,6436,2293.4
,3410.8,,5455.3,9451.5
,47.6,,7041,6098.1
,4520.4,,13092,2842.3
,17462.7,,6900.6,5413.8
,12918.2,,7340.3,15730.3
,219.9,,6430.7,745.1
,1148.5,,10611.4,15902.2
,1136.9,,3789.8,7152.3
,1832.6,,18170.6,22380.9
,183.3,,3760.3,7131.7
,0,,5064,3402.2
,11800.7,,3158.1,4913.2
,2199.1,,14452.2,17762.4
,5684.7,,1103.7,10717.2
,1579.1,,6202.1,9163.5
,3158.1,,11056,16128.2
,14878.5,,7647.8,13610.3
,1739.9,,2187.5,8025.8
,8729.5,,2910.8,9980
,13583.6,,9143.6,28706.5
,5766.1,,2503.5,5169.5
,9648.4,,4870.9,10768.8
,8380.2,,4205.5,6790
,4398.2,,31317.2,7882.7
,6254.3,,11644.5,5310.8
,1081.1,,10155.6,9069.2
,629.6,,17548.7,36151
,31934.7,,10615,3600.9
,4338.5,,10345.4,2828.1
,4082,,70576.3,5874.2
,10683.8,,7126.8,1832.6
,6757.5,,4565.2,27345.9
,8950.8,,14913.5,1531.3
,10992.4,,12285.5,13737
,1060.7,,8857.3,9491.7
,1832.6,,4686.7,5444.1
,3008.9,,3772.5,6190
,5585.6,,18611.5,14634.5
,4082.7,,25068.8,5452.1
,8310.7,,7479.8,7268.5
,11371.4,,3226.4,14139
,2621.9,,2969.8,1515.9
,2449.6,,8981.9,11369.3
,5351.8,,4236,3279.7
,4315,,4314,15159.1
,6051.7,,16346.9,11747.9
,2571,,7446.6,10776.2
,2419,,10134.8,6896.3
,18917,,7742.5,5013.9
,23116.6,,10341.6,26939.8
,3789.8,,3600.9,1254.4
,15793.7,,3197.7,9291.1
,4677.4,,15243.8,5417.7
,4082.7,,6945.7,2210.7
,2368.6,,17024.2,9913.8
,3631.9,,18186.4,6740.6
,8705.9,,11301,23835.7
,2397.8,,12171.9,14194.4
,680.4,,27812,5036.9
,2638.9,,14304.9,8302.6
,3789.8,,5972.4,3542.3
,2716,,4034.3,10163.8
,2319.7,,10137.7,7479.8
,2052.8,,4795.3,9332.8
,13364.8,,14519.6,5227.4
,3316.1,,7965.2,7247.1
,2194.2,,5874.5,11642.2
,3789.8,,13872.6,16921
,7304.9,,16588.9,3537.3
,7711.8,,11841.8,16347
,19782.8,,12163.4,5775.8
,4172.4,,13174.4,44782.5
,7978.9,,3865.6,4175.5
,2559,,5255.5,996.5
,3770.4,,3034.3,16780.1
,5120.9,,3158.1,10531.6
,3296.5,,9169.9,4866.6
,5098.9,,14573,3915.6
,23032.9,,14246.6,24753.2
,2857.9,,4517.6,21113.1
,9520,,11505.3,10347.6
,2881.8,,5093.1,10206.7
,315.8,,10928.4,2485.1
,3781.5,,6947.9,15596.3
,3954.2,,12098.2,12926.9
,3789.8,,7791.5,11907.9
,1819.1,,9728.3,6683.3
,11611.1,,6607.6,299.3
,2652.8,,23509,3031.8
,6877.5,,8297,2210.7
,962.4,,35185.5,10531.6
,13168,,10995.5,8432.5
,13633.4,,5210.9,5786.4
,13216.1,,4459.6,13571.5
,780.6,,3810.3,17735.9
,1154.5,,12502.9,8164.3
,7877.8,,2287.1,10336.2
,297.7,,7441.3,11612.2
,3158.1,,5022.4,9525.7
,14514.9,,4737.2,6916.3
,5277.8,,6961.1,4206.8
,7710.3,,3821.5,9715.6
,7401.2,,4422.9,6150.1
,1832.6,,10400.4,12026.4
,2896.2,,8929.4,4593.2
,2144.2,,6949.9,30106.9
,3444.8,,12612.4,10737.7
,8752.6,,12156.3,9929.2
,2991.9,,2473.4,2449.6
,18304.7,,9314.9,9189.3
,9691.6,,5429.8,1531
,5822.8,,7008.6,6253.1
,9348.6,,3555.6,16289.4
,1701.1,,13220,23848.9
,5334.1,,17377.5,7895.4
,2999.4,,6701.8,8715.8
,8493,,29724.7,0
,5179.4,,963.1,1380.6
,8195.3,,2854.9,4218.4
,4889.3,,9282.1,14309.9
,3699.4,,3537.1,5400.4
,6233.3,,12826.7,680.4
,1236.1,,31203.5,4398.2
,8505.6,,1153.4,6710.5
,12437.5,,19446.9,1886.7
,2210.7,,4082.7,20012.3
,5305.7,,748.5,8680.6
,1195.5,,1667.5,17162.8
,8681.3,,32092.4,14678.4
,10652.8,,3789.8,2604.9
,4470.2,,4570.7,2988.9
,653.2,,4966.2,15876.9
,3062,,3639.9,4453
,6012.3,,9471.1,7791
,2138.4,,12801.9,13335.5
,3734.6,,19468.9,8133
,686.5,,20929.6,7464.7
,3826.5,,10422.9,9062.6
,7906.8,,7630.4,15077.7
,4010,,3789.8,10531.6
,4082.7,,16073.3,3176.5
,5277.8,,2512.7,631.6
,4814.9,,1927.9,19256.6
,10085,,14210.7,25723.3
,5140.9,,15261.5,23412.1
,76086.7,,3861,5749.1
,6732.3,,4198,7392.9
,4475.1,,2212.9,7556.7
,5067.1,,4283.2,21330.6
,1748.8,,12492.4,14538.6
,4775.1,,3789.8,13790.6
,4082.7,,8085.4,12440.3
,1849.4,,9079.5,12347.6
,8992.3,,10634.8,1428.9
,8165.3,,6153.2,26517
,8112.7,,9812.4,1894.9
,2030.5,,22232.2,9604.5
,2156.7,,10113.2,4665.5
,13851.1,,10195,3158.1
,7330.3,,9310.8,6682.5
,5005.9,,5305.7,2704.9
,236.9,,11133.2,5409.2
,5173.4,,10291.2,6893.8
,7832.3,,3937.3,6497.7
,8718.2,,12218.4,10206.7
,20812.6,,13448.6,8689.4
,4440.2,,2332.7,2053.4
,8836.9,,4093,19259.9
,526,,5511.6,987.1
,9474.4,,1263.3,23289.8
,6805.8,,9705.7,11812.9
,2845.8,,2842.3,7283.3
,2015.8,,11104.7,12386.6
,2144.2,,4063.5,11336.3
,8165.3,,4421.4,6233.6
,6124,,79197.8,7281.5
,6717.8,,4934.7,4701.4
,5569.7,,5997.5,5192.8
,2526.5,,6464.2,9219.9
,1649.3,,6474.7,12870.5
,4591.7,,5316.3,2927
,1805.5,,6954.6,9621.5
,4914,,11562.5,11119.1
,23014.1,,1710.1,6462.7
,1817.6,,1099.5,53854.7
,13227.1,,8283.1,8781.9
,2285.5,,29500.2,6971.2
,1658.7,,7348.8,4030.6
,3665.2,,9957.1,2330.3
,9589.8,,9221,8552.9
,9352,,2969.3,9453.6
,7610.2,,18517.9,9135.4
,3126.2,,13418.9,1701.1
,3468.2,,10685.4,6267.8
,3027.2,,3610.5,8357.6
,434,,10436.2,12701.7
,1579.1,,7344.7,5307.5
,1765.1,,15790.7,25000.1
,7330.3,,11742.6,9285
,11124.4,,24016.9,3031.8
,4907.7,,9520.1,4914.2
,4737.2,,18320,9280.7
,1895.2,,11345.5,7493.5
,2046.5,,3574.7,1224.8
,5842.6,,4629.7,4665
,7958.5,,6346.3,14198.8
,3908.8,,26040.9,15591.1
,9161.3,,4737.2,7479.7
,3432.5,,5326.2,15836.7
,8093.7,,9447.4,16556.8
,417.6,,9582.4,9356
,17556.8,,14476.3,15398.7
,2670.1,,7947.8,4771.1
,4398.2,,1894.9,10152
,1894.9,,4398.2,1894.9
,3032.9,,22131.8,8211.2
,4707.1,,4983.8,8981.9
,4629.9,,14540.5,15385.9
,1701.1,,29301,7717.4
,22358.2,,6590.3,7201.1
,5560.5,,1622.4,10421.9
,6793.1,,16484.5,2381.6
,2526.5,,8316.6,157.9
,5347.7,,5477.8,9840.5
,5190.1,,8022.3,13548.2
,2842.3,,25853.5,1184.5
,24382.8,,12025.8,3266.1
,3518.5,,10621.8,10101.3
,2210.7,,3789.8,15917.1
,558.8,,13751.3,5497.7
,1633.1,,29740.1,11477
,2210.7,,3764.9,6016
,4354,,20790.6,13674.8
,51,,10546.9,5511.6
,63438.9,,6265.8,25951.8
,9827.1,,3872.3,2681.5
,0,,5572.3,5621.5
,631.6,,8211.2,11788.6
,2547.1,,11910.6,4547.7
,6316.3,,8527,6461.5
,5167.9,,9422.6,22581.7
,228.7,,13976.7,5103.3
,5443.6,,7018.2,13178.1
,3458.6,,8084.7,12138
,1304.2,,9383.1,23665.9
,7923.3,,16383,1531
,3610.5,,5710.3,3789.8
,2201.5,,3665.2,5307.5
,7741.2,,6291.4,6758.4
,5443.6,,10095.3,3954.1
,1738.5,,10652.3,6316.3
,14769.3,,13149.4,6064
,11638.5,,787,4105.6
,906.8,,12561.4,31661.3
,16694.9,,3613.2,13584.6
,3799.6,,12816.3,3410.8
,76131.3,,10811.8,7988.9
,4082.7,,3734.9,6002.5
,1180.2,,9756.4,5900
,3439.4,,1579.1,22266.8
,1633.1,,5614.8,11878.7
,4547.7,,6846.4,9419.8
,11243.8,,631.6,5651.4
,3018.3,,18293.3,2449.6
,2214.1,,22479.7,7551.4
,439.8,,8301.8,963.9
,7579.6,,11517.2,1813.7
,3828.1,,8877.4,1618.5
,4082.7,,1894.9,13135.2
,4058.5,,1361.6,9753.7
,14721.2,,5769,10200.8
,8165.3,,6248.2,8072.2
,9691,,13812.7,11002.8
,9449.9,,5892.8,7958.5
,5360.7,,6668.4,50076.8
,10280,,6343.5,9377
,2408.6,,5103.3,18300
,17054,,3613.9,11611.6
,11227.6,,7707.3,4522.8
,9060.1,,8879.3,8586.2
,13849.3,,3789.8,10407.7
,2660,,3665.2,20710.8
,1020.7,,4000.5,5873.7
,20020.1,,8565,7539.7
,3433,,376,9733
,4894.9,,18420.5,1867.8
,2348.2,,5632.3,8171.2
,9.4,,8228.3,19327.9
,2095,,4490.9,11234.2
,3045.2,,13584.6,8168.8
,4082.7,,4164.8,9399.7
,4082.7,,13813.9,10994.1
,11803.2,,8981.9,30361.2
,4807.5,,5681,5053
,3800.6,,1989.6,3631.9
,1188.3,,2585.7,4307.4
,14806.4,,10741.1,12986.5
,23148.4,,5492.4,12672.5
,4398.2,,1894.9,12876.7
,2932.1,,7744.1,7579.6
,5419.2,,7032.3,27919.7
,1515.9,,8528.5,1701.1
,3620.5,,6293.6,6286.9
,11401.1,,11395.3,16748.5
,5589.6,,9085,8084.9
,2933,,10611.4,8818.9
,3903.2,,3300.2,6853.5
,4105,,3980.5,20372
,8076.3,,2644.2,10617
,4105.6,,6947.9,7454.9
,4082.7,,305.2,7681.1
,1099.5,,1737.7,11289.5
,8969.2,,12928.4,3505.5
,5241,,5149.3,17103.8
,9631.2,,533.7,9651.1
,7133.8,,3914.5,5805.7
,13491.4,,6925,3157.5
,2618.3,,315.8,6647.6
,6919.1,,5066.2,12033.3
,17403.1,,1670.9,6495.7
,4180.2,,14461,9596.3
,6294.5,,13536.4,19506.9
,2381.6,,9349.8,25699.8
,7961.2,,3410.8,7097.1
,22442.9,,10995.5,12209.3
,1648,,10334.8,11089.5
,2526.5,,11711,7876.1
,2130.2,,9863.9,7669.3
,9161.7,,18043,8079.3
,1701.1,,9559.7,11797.2
,8619.2,,21610.8,221.1
,571.8,,1579.1,9668.7
,5458.1,,2721.8,9273.6
,4082.7,,9614.1,13094.2
,26366.3,,412.6,17054
,1701.7,,22596.2,2369.1
,510.3,,3789.8,7484.9
,3107.6,,5638.6,10272.3
,1001.7,,11018.7,4547.7
,1556.3,,13107.3,13455.6
,2098.1,,11144.2,4953.5
,1701.1,,85586.4,1757.5
,6165.2,,1042.2,17627.6
,10309.9,,5676.6,8716.5
,1381.9,,4086.7,9320.6
,10144.1,,13790.2,9253.4
,3082.8,,3266.1,8530.1
,667,,1714.9,7297.4
,12329.7,,13381.1,12052.5
,11289.7,,5490.9,10942.3
,20110.1,,11053.5,1136.9
,3637.4,,9049.6,4737.2
,8144.3,,24879.4,6287.6
,3757,,4998.3,3590.3
,8530.1,,5998.4,631.6
,4388.5,,7347.9,16123.1
,2932.1,,11378.4,11737.4
,5303.2,,2675.6,6285.2
,7228.7,,9489.9,11143
,2449.6,,2448.4,7270.3
,5286.2,,1832.6,8768.5
,2314.8,,5143.4,7485.4
,27217.8,,4418.2,10487.7
,865.6,,4827.3,315.8
,573.3,,3789.8,19734.4
,4031.7,,7214.6,326.6
,7289,,6442.6,4674.9
,17084.7,,6783,10595.9
,1829.4,,3986.1,16377.3
,4082.7,,8969.1,9529.4
,3665.2,,21272.3,2340.7
,4251.9,,3410.8,947.6
,1785.8,,8831.8,6218.7
,4885.1,,13603.1,4168.8
,4257,,3680.5,3761.4
,12282,,9039.1,6745.8
,201260.1,,3062,10067.6
,12984.2,,7895.4,11868
,10623.6,,4580.5,20210.2
,2110.7,,6454.5,4737.2
,1184.5,,3402.2,3781.4
,947.4,,6114.7,22515.3
,4979.1,,7393.8,33017.2
,20065.1,,19104.8,16040.6
,6887.7,,8380.6,7504.5
,17855.4,,3789.8,3158.1
,10768.4,,2041.3,8429.2
,1875.5,,8429.9,5227.4
,947.4,,6124,1360.9
,13814.6,,5831.1,9751.3
,3263.5,,7579.6,1270.2
,3881.2,,19701,7086
,3590.7,,4168.8,14148.5
,9186,,9854.6,3499.1
,5527.2,,6190,3789.8
,2652.8,,5267.2,4094.7
,8436,,7726,8426.8
,945.2,,8016.5,8337.5
,1676.5,,511.6,6736.4
,4105.6,,7634.8,11279.2
,29976.8,,9171.4,2706.7
,7879.5,,13746.9,2449.6
,7958.5,,10941.9,12725.6
,7517.2,,4140,19814.9
,6673.1,,9520.7,7717.4
,2973.1,,7611.9,2526.5
,1020.7,,28141.4,44204.3
,6944.5,,5689.7,8018.4
,2721.8,,10002.9,680.4
,5925.4,,9356.6,1531
,3928.7,,8788.6,5008.4
,5968.3,,8505.6,3246.3
,3789.8,,6351.4,5605.2
,12191.8,,18672,24439.8
,2466.5,,13418.3,875.4
,9438.5,,16182.1,2041.3
,222.8,,4595.3,5285.4
,461.8,,17380.6,1426.3
,11282.1,,9187.3,8369.1
,315.8,,4237.7,3789.8
,439.8,,4422.9,12901.6
,4093,,10042.9,14651
,8243.6,,12625.7,66429.1
,18313.8,,5722.2,9691
,4429.5,,12824,1870.3
,3518.6,,6333.7,3298.6
,2724.9,,15565.9,1312.2
,1832.6,,9505.9,15737.5
,3158.1,,2614.9,1832.6
,340.2,,7338.4,8308.7
,408.3,,5783.8,13616.6
,4351.9,,39370,9501.5
,6007.6,,17917.1,21092.5
,7346.9,,10568.8,15917.1
,5202.3,,8998.2,7895.4
,1466.1,,7579.6,2368.6
,2014.8,,3158.1,8527
,2957,,7330.3,12897.2
,9973.1,,13183,7638.2
,9474.4,,5331.8,1579.1
,2238.7,,6948.5,4252
,3219.8,,6790.1,6647.6
,8957,,9771.8,60122.8
,1552.4,,20555.6,4859.7
,6290.2,,3376.4,3080.3
,23649,,12533.9,11007.6
,4398.2,,4916.5,13055.4
,4398.2,,11369.3,12499.6
,4821.6,,7872.4,1701.1
,18273.8,,17263.9,5273.1
,2008.1,,15595.6,10924.2
,547.8,,2700.6,11070.1
,6097.7,,8285.8,6439.5
,3322.6,,16332.6,5116.2
,4096,,4547.7,9358.4
,8842.8,,8093.8,1140.5
,6888,,5570.4,5679.5
,6527,,6316.3,31032.2
,6701.9,,2486.4,19228.1
,3918.6,,10863.3,4287.4
,15808,,15448.6,1808.8
,4150.8,,10413.3,15993.9
,4547.7,,6737.3,10475.9
,7536.4,,127.6,16612.5
,5781.9,,11754.2,3620.4
,2728.6,,5587.1,12259.7
,5684.7,,14584.8,4737.2
,4737.2,,9877.8,15272
,1526.9,,4123.7,11842.9
,1081.5,,12267.9,5684.7
,7399.9,,6531.1,8165.3
,1184.3,,1599,29462.1
,4738.1,,6303.4,17467.7
,3402.2,,6869,2526.5
,8434.1,,21259.5,11673.3
,18435.2,,3014.9,4632.1
,6890.1,,4398.2,13384.3
,1466.1,,2115.7,8975.8
,6769.5,,4547.7,6541
,4049.1,,8570.4,5056.9
,4077.8,,8983.8,9181
,947.4,,5630.6,4737.2
,3683.4,,3063.5,16864.5
,1633.1,,8406.4,11535.5
,8749.3,,4615.1,3242.9
,7405.6,,24813.1,8337.5
,27059.3,,212.2,8360.1
,3665.2,,7753.6,7074.2
,4601.3,,7813.9,6269.8
,4834.7,,6300.5,6249.8
,4983.7,,6316.3,13373.7
,4398.2,,31172.6,1020.7
,5214,,5930.1,9474.4
,1657,,16121.9,6316.3
,2554.3,,19955.3,20184.9
,2652.8,,16970,5661.8
,5456.5,,12113.7,11899.6
,758,,1100.7,4638.7
,4082.7,,5242.5,7269.5
,4657.1,,14906.4,18138
,1099.5,,16670.9,15079.3
,4698.1,,5774.1,9285
,10227,,3947.7,8737.7
,1158.1,,12248,5049.3
,20460.5,,8768.5,7568
,6230.8,,45094.8,1579.1
,21405.9,,9040.3,10199.6
,1360.9,,2424,8709.3
,15011.4,,7247.1,12171.9
,5013.1,,16257.4,1099.6
,7434.9,,2126.8,7484.9
,9891.9,,9773.6,14373.6
,11875.5,,17272.8,6998
,3750.9,,2723.2,27093.1
,2686,,11843.4,10838.8
,3402.2,,10938.6,4168.8
,10252.7,,3806.8,7541.1
,307.9,,4042.3,11911.1
,3474,,10002.5,14882.4
,4581.5,,7266.9,17054
,16493.2,,3402.2,78617.6
,726.5,,15073,7479.8
,3172.5,,7424.6,4548.6
,1936.1,,7484.1,16134
,7059,,6668.7,1701.1
,7462.1,,4889.3,6597.3
,15001.1,,7155,1404.5
,14975.6,,8819.9,16068.2
,1894.9,,7658.5,5485.2
,2114.1,,16552.5,12885.8
,6721.6,,2947.5,5368.8
,7166.3,,7652.9,8345.3
,1742.3,,8063.3,13692.2
,2652.8,,6283.9,6516.5
,3298.6,,4737.2,13980.9
,4547.7,,4344.5,7851.2
,7776.4,,9434.3,1579.1
,1531,,10438.8,13430.4
,5368.9,,6143.6,19086.7
,19780.4,,20843.6,2411.6
,1225.3,,5889.2,9819
,473.7,,4156.1,6000.5
,10995.5,,3474,5432
,15159.1,,8742.5,4058.8
,1759.3,,3777.3,6124
,6056.6,,11947.9,12818
,6500.5,,5497.7,21639.8
,3727.8,,17587.9,18901
,3813.8,,8274.9,80898.9
,1346.2,,8557.6,5234.8
,11369.3,,14355.2,53390.5
,5580.4,,10889.4,1650.3
,11930.8,,8165.3,6442.6
,14446.5,,4257.7,12812.6
,8819.9,,3519.1,6348.6
,2842.3,,9374.8,3440.8
,19001.7,,15593.6,3518.6
,5244.2,,5368.9,3425.9
,631.6,,11474.4,16117.2
,47662.4,,3789.8,4926.7
,31250.3,,6328.1,670.3
,10684.4,,5621.5,8337.5
,8796.4,,9973.1,15890
,17895.5,,14029.6,15599.1
,7968.9,,10450.5,9801.6
,14176,,6037.3,6536.5
,13194.6,,2558.2,10082.9
,7031.2,,7918.7,4547.7
,15112.7,,765.6,8730.5
,6597.3,,28871.2,6037.5
,2188.2,,9715.6,47861.5
,3989,,22859,74517.6
,17698.2,,1358,9903.7
,2994.4,,9866.4,10472.2
,1645.3,,8842.8,27026.2
,6729.6,,6666.2,2307.1
,11728.5,,10681.1,4398.2
,1769.2,,8525.3,12902.6
,9019.4,,16112.1,4198.4
,9474.4,,31435.2,6962.7
,6366.8,,2199.1,2369.1
,3402.2,,12442.2,8832.9
,3402.2,,4425.8,19635.4
,3649.3,,11188.8,6544.7
,6230.8,,5247.8,8636.7
,6301.7,,11261.3,15364
,4629.7,,7359.3,8635
,126.3,,4031.7,1851.6
,8680.6,,7872.4,6140.7
,3753.5,,9808.7,5234.8
,10228.3,,21439,7928.1
,3335,,16433.2,77017.3
,6001.1,,5222.6,2842.3
,6484.8,,752.6,19209.5
,14672.2,,13884.4,3781.3
,787.7,,16455.6,3115.4
,733,,3508.3,9429
,3158.1,,22012.5,10118.7
,2415.7,,4320.3,10155.6
,27860.2,,3653.6,27914.5
,9030.3,,5874.2,3158.1
,1579.4,,2526.5,7579.6
,10023.9,,8637,13613.3
,3676.2,,7270,9060.2
,7855.6,,5886.8,3025.4
,2213.8,,7571,3381.8
,22294.4,,6711.4,5162.5
,3336,,7582.4,6821.6
,2526.5,,10232.3,9896
,4547.7,,4883.5,16565.9
,16330.7,,7755.1,5335.9
,758.6,,4490.9,8522.1
,1010.7,,5210.9,4929.4
,3395.1,,28430.7,11256.8
,3158.1,,9076.9,7457.4
,6339.8,,23651.5,5447.8
,1514.5,,20867.6,21736.6
,2526.5,,5894.6,22042.9
,680.4,,10443.6,204.1
,5684.7,,25860.3,11535.5
,10898,,2932.1,5077.5
,3495.1,,1155.8,18141.1
,2210.7,,10165.6,3316.1
,4398.2,,1159.9,10721.1
,4737.2,,6513.2,5431.1
,2484.9,,11878,5519.8
,5684.7,,3240,21691.5
,1579.1,,12822.4,4976.1
,6897.9,,2085.5,1853.9
,3272.4,,7100.8,7895.4
,7506.7,,12948.4,13044.2
,5387.6,,7074.2,11183.1
,7192,,3047.9,6158.4
,1499.4,,9153.4,8445.9
,6708.9,,17832.4,16668.3
,1893.9,,4846.3,2619.4
,7472.6,,9651.1,12533.2
,1819.1,,7872.4,9705.8
,6226.5,,11064.4,4547.7
,3707.9,,9162.9,13857
,6215.2,,10203,3789.8
,2526.5,,11814.9,13846.1
,9494,,7986.2,4497.2
,2763.9,,4813,5931.7
,3631.9,,2932.1,15563.6
,4474.3,,500.6,8139.8
,1110.5,,739,10106.1
,6474.2,,6805.8,10388.3
,7996.9,,6304.9,7706.5
,8326,,11460.1,6301.6
,2125.8,,5402.9,4004.9
,3789.8,,12219.2,8505.6
,6821.6,,6200.6,7280.7
,3158.7,,11185.4,15722.5
,3333.9,,7348.4,65007.9
,4025.7,,14665.1,9394.7
,8920.7,,6821.6,22171.6
,918.1,,5344.2,9474.4
,1263.3,,15409.1,24994.6
,15434.8,,6742.9,3528
,3789.8,,6210.5,4737.2
,3313.7,,12951.1,300.1
,20661.7,,21700.7,13636.2
,956.4,,7484.1,2074.3
,6959.1,,3677.2,8411.2
,34223.1,,5286.6,11720.8
,802.6,,10978.6,9266.6
,6725.7,,8695.2,3771.2
,3158.1,,1820.1,10852
,3209.8,,8138,11127.6
,549.8,,2273.9,25339.7
,1949.1,,6389.5,7326.9
,9651.5,,4986.5,14055.4
,4448.9,,3789.8,10762
,5053,,1815.1,15543.7
,7895.4,,15539.7,2197.7
,7558.2,,3402.2,3789.8
,6597.3,,4398.2,19408.4
,3051.7,,6139.4,5457
,9644.4,,884.6,8635.9
,4774.5,,5558.3,856.1
,3993.1,,5760.6,12606
,4293.9,,7206.2,4382.2
,5135.3,,16863.6,13164.4
,4021.7,,6804.4,7579.6
,1831.8,,5209.2,5468.6
,11697.3,,6121,3031.8
,3826.3,,6334.4,197.4
,2101.7,,5684.7,3158.1
,9862.1,,16103.2,11686
,10004.1,,6021.5,4895.1
,11951.4,,16382,7430
,4082.7,,7697.5,6116.6
,7647.5,,3631.9,6881.3
,2290.5,,12751.6,6226.2
,3665.2,,7895.4,18151
,366.5,,12127.3,4358.2
,638,,8489.1,4398.2
,173.5,,1392.8,11659.9
,8733,,5684.7,3789.8
,16088.1,,6949.2,12135.2
,789.7,,6732.9,9183
,6249.1,,26760.7,3449.4
,5734.4,,27500.5,12991.9
,9776.2,,8573.6,3789.8
,8057.9,,104085.4,26924.1
,3249.1,,3232.1,9685.6
,17595.9,,12415.9,5549.5
,9132.8,,3443.4,4398.2
,3517.6,,7068.6,4501.4
,2206.6,,4912.8,2814.5
,4198.8,,6427.2,3200.7
,8501.4,,18473.8,7200.6
,5799,,13090.9,4283.5
,20329.4,,11015.7,12240
,9624.1,,4074.1,680.4
,13392.3,,19450.4,14149.4
,11424.7,,4422.9,8260
,17233.5,,1894.9,10599.5
,10284.9,,1341.9,5530.8
,3468.6,,16542.2,5443.6
,5787.1,,12506.3,1136.9
,4547.7,,1745.8,7958.5
,3402.2,,4490.6,6030.6
,6316.3,,26773.9,11939.8
,1865.2,,14395.5,2547
,4737.2,,14601.1,6991.7
,5103.3,,9989.6,28331.4
,4547.7,,5450.4,7199
,4864.2,,3497.6,3789.8
,3113.8,,406.2,7608.3
,2463.4,,8527,12127.3
,3402.2,,39846.9,13490.6
,5174.4,,658.1,19865.2
,6839.1,,2348.2,18749.4
,758,,7495.2,8183.5
,5384.2,,23917.8,7680.3
,789.7,,16040,704.7
,1615.3,,2041.3,4753.1
,8748.3,,0,2386
,3669.1,,38197,4422.9
,1229.5,,4808.2,6471
,5622.4,,3789.8,11581.9
,3078.7,,32854.8,8920.6
,6980.6,,3789.8,3018.2
,2119.7,,15722,12018.6
,4145.8,,9891.1,8504.1
,9840.6,,7204.9,9546.6
,4358.2,,23546.5,7038.7
,14941.7,,13125.8,14585.7
,3031.8,,5301.2,17396.4
,3867.8,,3383.8,9341
,2721.8,,9168.1,3859.5
,6867.3,,4105.6,3402.2
,366.5,,1184.5,5715.7
,1705.4,,15848.9,2438.7
,9378.3,,12446.7,5207.2
,1263.3,,34997.4,6947.9
,8165.5,,16881.7,15486.3
,2515.5,,7993.1,10858.1
,6944.5,,9707.9,2721.8
,170.1,,4566.1,390.8
,4398.2,,8570.7,3402.2
,45588.6,,6316.3,14046.8
,3108.6,,20415.9,19052.4
,952.9,,1336.6,15363.7
,15912.8,,1832.6,9773.6
,118.5,,2893,6210.1
,8093.8,,7892.9,15073
,11878,,11177,4547.7
,4680.6,,5621.5,7016.6
,3472.3,,11060.7,2273.9
,9619.6,,5751.4,3472.3
,4737.2,,14127.4,5978.4
,4082.7,,21859.3,8027.9
,310.5,,5365.5,2236.7
,3158.1,,18747.2,12822.1
,8300,,14143.9,4466.1
