2015 Observed,2030 Baseline,2030 Extended Policies,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Extended Policies,2050 Net Zero,2050 Net Zero Mandates
17.68,20.7968,21.6738,22.7093,22.3257,19.6551,23.1983,24.129,24.4762
18.047,20.2937,21.1789,22.2092,21.8411,19.5502,23.0838,24.0403,24.4197
18.304,19.8144,20.753,21.8361,21.4744,19.1831,22.6181,24.0643,24.4775
18.167,19.0824,20.154,21.4092,21.0398,18.8084,22.5898,24.2133,24.6574
18.034,18.1462,19.3427,20.7763,20.3859,18.054,22.3723,24.158,24.5985
17.774,16.5295,17.831,19.4283,19.0173,17.0721,21.7752,23.7025,24.118
17.648,14.4226,15.8253,17.5708,17.1337,16.2988,21.1193,23.1906,23.5987
16.652,13.1569,14.8074,16.7325,16.2647,15.634,20.5924,22.8306,23.2018
15.107,12.7634,14.5274,16.6384,16.1443,15.2304,20.4946,23.0625,23.3786
13.903,12.2607,13.9999,16.0856,15.5894,14.7415,19.9627,22.678,22.9897
13.11,12.1214,13.7618,15.7071,15.2233,14.5152,19.4739,21.9254,22.2156
12.708,11.8662,13.477,15.3863,14.9039,14.2127,19.1016,21.4788,21.7317
12.463,12.1135,13.6751,15.5283,15.0616,14.2668,19.0489,21.3183,21.5377
12.387,12.4265,13.9398,15.7311,15.2808,14.443,19.1148,21.2718,21.476
12.76,13.047,14.5259,16.271,15.8325,14.8694,19.4861,21.5299,21.7191
13.445,13.5557,15.0168,16.735,16.3055,15.2423,19.8406,21.8088,22.0021
14.751,15.5951,16.9445,18.4664,18.0617,17.3448,21.3025,22.4753,22.6746
15.615,17.6725,18.9633,20.3685,19.966,18.1877,22.0455,23.1032,23.3551
16.125,19.3591,20.4069,21.5742,21.1845,19.1551,22.8277,23.6909,23.985
16.474,20.5171,21.3999,22.4508,22.059,19.8559,23.4439,24.2138,24.5165
16.895,21.2187,22.0974,23.1436,22.7461,20.1095,23.6883,24.4444,24.7378
17.213,21.6556,22.5431,23.5987,23.1933,20.2997,23.8844,24.6409,24.931
17.455,21.9829,22.8622,23.904,23.5035,20.5009,24.0706,24.8269,25.1261
17.609,22.197,23.0809,24.1212,23.7239,20.768,24.2613,25.0307,25.3467
17.894,21.9215,22.8007,23.8378,23.4565,20.6301,24.1814,24.9709,25.2962
18.215,21.4794,22.3668,23.3988,23.0332,20.5954,24.1375,24.9531,25.3117
18.506,21.1766,22.1178,23.2028,22.844,20.3795,23.8228,25.0519,25.5059
18.614,20.6752,21.7499,23.0073,22.6413,20.2063,23.97,25.3327,25.8209
18.699,19.6145,20.8139,22.2494,21.8622,19.3382,23.4198,25.1297,25.613
18.409,17.6077,18.9118,20.5113,20.1025,17.6357,22.3732,24.5019,24.9563
18.372,15.5616,16.9671,18.715,18.2802,17.1419,21.9972,24.2702,24.7201
17.273,14.1522,15.8045,17.7311,17.2649,16.6,21.5931,24.033,24.4492
15.703,13.5753,15.3411,17.4537,16.9611,16.0107,21.3089,24.078,24.4403
14.427,13.117,14.8804,16.9392,16.4468,15.6879,20.9508,23.7089,24.1124
13.536,12.7378,14.4018,16.32,15.8395,15.249,20.2478,22.7404,23.1201
13.101,12.495,14.1282,16.0096,15.5296,14.9421,19.8636,22.2778,22.628
12.804,12.5732,14.1564,15.9812,15.5165,14.8414,19.6524,21.9559,22.2716
12.724,12.8402,14.3744,16.137,15.6882,14.9829,19.6804,21.8691,22.1691
13.048,13.1964,14.697,16.4135,15.977,15.181,19.8274,21.9041,22.1787
13.739,13.8947,15.3771,17.0667,16.6392,15.6983,20.3244,22.3258,22.6163
14.98,16.5498,17.9011,19.4248,19.0222,18.1649,22.3831,23.5712,23.7296
15.942,19.3526,20.647,22.0552,21.6562,19.6726,23.5329,24.6105,24.8229
16.568,21.5358,22.5223,23.6555,23.2764,20.7686,24.4466,25.3329,25.5924
17.059,22.7125,23.5999,24.6544,24.2672,21.4938,25.0873,25.8805,26.1531
17.481,23.5566,24.4403,25.4902,25.0976,21.8841,25.4692,26.2494,26.5162
17.847,24.0656,24.9582,26.0177,25.6174,22.2607,25.7487,26.5298,26.7952
18.214,24.3441,25.2284,26.2741,25.8785,22.5516,26.0496,26.8303,27.1045
18.564,24.3478,25.2362,26.2801,25.8872,22.831,26.405,27.1975,27.485
18.839,23.8339,24.7171,25.7574,25.38,22.8022,26.3576,27.1691,27.4619
19.186,23.2675,24.2251,25.2979,24.93,22.5541,26.0997,26.9365,27.2604
19.513,22.9116,23.8566,24.9445,24.5893,21.9081,25.3691,26.5689,27.12
19.53,22.3681,23.4466,24.7069,24.3445,21.6973,25.4786,26.7064,27.2917
19.463,21.1912,22.3941,23.8326,23.4486,20.7256,24.8237,26.3609,26.9393
19.066,19.4589,20.7674,22.3705,21.9655,19.1467,23.521,25.6986,26.2488
18.937,17.5457,18.956,20.7078,20.2769,18.1509,23.0543,25.3771,25.9229
17.873,15.9167,17.4348,19.3697,18.9099,17.6183,22.6594,25.1487,25.6592
16.431,14.9204,16.6653,18.9723,18.4593,17.0914,22.4372,25.2553,25.7109
15.062,12.2489,13.4707,14.9189,14.5848,13.6008,17.2877,19.2429,19.593
14.12,11.8967,13.0393,14.3772,14.056,13.2031,16.6692,18.4378,18.7756
13.532,11.5712,12.6826,13.9831,13.6664,12.8382,16.2144,17.9272,18.2497
13.155,11.411,12.4835,13.7398,13.4316,12.5658,15.8486,17.4783,17.7727
12.973,11.2709,12.3052,13.5135,13.2143,12.3505,15.5379,17.0817,17.3609
13.058,11.3699,12.3672,13.5277,13.2447,12.3462,15.4487,16.9145,17.1924
13.217,11.8093,12.7825,13.9097,13.6418,12.6848,15.7344,17.1536,17.4467
13.686,13.9766,14.8831,15.8316,15.6297,14.8469,17.3137,18.2628,18.5509
14.763,15.6432,16.442,17.284,17.1183,15.663,18.0633,18.9521,19.2996
16.094,17.0112,17.5599,18.2253,18.0836,16.6032,18.8796,19.6447,20.0357
17.007,18.6108,19.1186,19.7149,19.5855,17.3656,19.5882,20.2999,20.7145
17.693,19.5421,20.0431,20.6309,20.4949,18.0954,20.1397,20.7168,21.1291
18.176,19.9635,20.4659,21.0548,20.9099,18.4489,20.4914,21.0464,21.4139
18.413,19.9576,20.4578,21.0415,20.8915,18.455,20.4815,21.1663,21.5743
18.363,19.6808,20.1874,20.774,20.6173,18.3422,20.5468,21.242,21.6506
18.42,19.1266,19.6373,20.2311,20.0737,18.064,20.2699,20.9718,21.3721
18.864,18.4764,19.0004,19.6001,19.4419,17.8425,20.0556,20.7684,21.1778
19.13,18.1286,18.6942,19.3359,19.1751,17.134,19.267,20.2907,20.7857
18.874,17.8222,18.4854,19.2531,19.0803,16.9878,19.3628,20.3546,20.8659
18.654,17.2422,17.9958,18.8921,18.7004,16.4631,19.0705,20.2089,20.7104
18.297,16.2355,17.0663,18.0817,17.8715,15.4813,18.3972,19.9566,20.4427
18.291,14.6412,15.572,16.7274,16.4777,14.8175,18.1276,19.7829,20.254
17.432,13.2559,14.2911,15.6104,15.319,14.3575,17.8147,19.5812,20.0128
16.281,12.4485,13.6783,15.1327,14.8071,13.8101,17.5135,19.5056,19.8865
15.081,11.4173,12.6409,14.0673,13.7342,13.1908,16.912,18.9504,19.366
14.175,10.9956,12.1399,13.456,13.1355,12.732,16.2318,18.0828,18.4852
13.531,10.6188,11.7317,13.0102,12.6943,12.3237,15.7328,17.5274,17.9124
13.111,10.4345,11.5084,12.7426,12.435,12.0359,15.3514,17.0624,17.417
12.875,10.3595,11.395,12.581,12.2822,11.8961,15.1154,16.7397,17.0758
12.74,10.3773,11.3756,12.5137,12.2311,11.8158,14.9493,16.4948,16.8274
12.702,10.7834,11.7576,12.8623,12.5948,12.1213,15.2018,16.7006,17.0485
13.146,12.8531,13.7575,14.7047,14.5007,14.3399,16.9567,18.0391,18.4439
14.215,14.8659,15.664,16.5051,16.3381,15.2769,17.8288,18.8526,19.3192
15.398,16.6945,17.2427,17.9078,17.7658,16.4653,18.8954,19.7977,20.3125
16.386,18.8232,19.3316,19.9283,19.7997,17.5206,19.7918,20.6436,21.1879
17.17,20.0699,20.5721,21.1609,21.0262,18.5635,20.6132,21.1813,21.6621
17.789,20.8994,21.4039,21.9944,21.8516,19.2764,21.3285,21.8946,22.1893
18.087,21.4934,21.9969,22.583,22.4363,19.808,21.85,22.4128,22.7221
18.331,21.8001,22.3111,22.9012,22.749,20.1305,22.18,22.7555,23.0831
18.671,21.8349,22.3513,22.9495,22.7978,20.1652,22.2232,22.8188,23.1468
19.172,21.5511,22.0816,22.6862,22.5345,20.0492,22.1251,22.7468,23.1026
19.505,21.4301,22.0027,22.6497,22.4958,20.0393,22.206,22.9175,23.3103
19.774,21.2612,21.9318,22.7052,22.5396,20.0142,22.4246,23.3792,23.8089
19.723,20.0112,20.7709,21.672,21.486,18.9016,21.5376,22.7076,23.1043
19.313,17.7969,18.6324,19.652,19.4449,16.8606,19.6907,21.0455,21.369
19.437,15.6219,16.5566,17.7154,17.4675,15.2182,18.3103,19.8511,20.3643
18.464,14.1175,15.1565,16.4794,16.1895,14.1155,17.6156,19.4745,19.9814
17.03,13.082,14.2992,15.9071,15.5654,13.6507,17.3977,19.4831,19.9408
15.679,14.9585,16.7327,18.8008,18.3119,17.2556,22.5525,25.3938,25.9224
14.789,14.8166,16.4911,18.418,17.9412,17.0415,22.073,24.6475,25.1539
14.174,14.7055,16.3489,18.2388,17.7624,16.8713,21.8245,24.3196,24.7975
13.902,14.6905,16.2835,18.1163,17.6551,16.689,21.53,23.9127,24.3549
13.779,14.6799,16.2234,17.9935,17.5481,16.5681,21.2938,23.5597,23.9843
14.004,15.0683,16.5764,18.2995,17.8656,16.7813,21.4479,23.5973,24.0053
14.856,15.7823,17.2736,18.9704,18.5465,17.3238,21.9777,24.0562,24.4713
16.311,18.7789,20.1371,21.6676,21.2697,20.1067,24.6336,25.9692,26.1853
17.661,21.5498,22.8508,24.265,23.8708,21.969,25.8554,26.9693,27.2374
18.692,23.8536,24.917,26.0939,25.7137,23.2146,26.9185,27.8409,28.1581
19.591,25.2141,26.1079,27.1676,26.7857,24.0152,27.6354,28.4657,28.7997
20.272,26.2372,27.1275,28.1828,27.7959,24.4419,28.0546,28.8728,29.2046
20.744,26.9844,27.8841,28.9493,28.5551,24.8338,28.4497,29.2702,29.6047
21.181,27.5196,28.4117,29.4635,29.0745,25.3491,28.8023,29.6019,29.9493
21.336,27.799,28.6959,29.7463,29.3606,25.7005,29.1524,29.8699,30.2352
21.457,27.4903,28.3824,29.4296,29.0599,25.4773,28.9536,29.8088,30.1824
21.675,26.9093,27.8095,28.8514,28.4972,25.2592,28.8375,29.7182,30.1224
22.039,26.4372,27.3913,28.4864,28.1385,25.0182,28.5186,29.4164,29.7523
22.095,25.6045,26.6921,27.9598,27.6041,24.5582,28.3774,29.63,30.0228
21.929,24.2032,25.4154,26.8617,26.4838,23.3929,27.5279,29.1006,29.4697
21.771,21.9506,23.2704,24.8838,24.4835,21.3645,25.7771,27.8906,28.5713
21.739,19.6889,21.1107,22.8736,22.4466,20.1714,25.1108,27.5187,28.1918
20.481,17.8967,19.4267,21.3739,20.9173,19.4149,24.4923,27.067,27.7029
18.72,16.7167,18.4749,20.7965,20.286,18.7681,24.1515,27.0562,27.6345
17.175,16.5606,18.3367,20.4398,19.95,18.5722,23.8547,26.706,27.2377
16.126,16.2373,17.9133,19.8747,19.3969,18.178,23.1939,25.7774,26.2865
15.296,15.9307,17.5754,19.4997,19.0224,17.8101,22.7475,25.2513,25.732
14.833,15.8527,17.4468,19.3138,18.8517,17.5609,22.3857,24.7766,25.2218
14.597,15.857,17.4014,19.2056,18.7594,17.4474,22.1567,24.4308,24.8593
14.812,16.2363,17.7453,19.5022,19.0676,17.6493,22.299,24.4561,24.8677
15.483,16.9694,18.4613,20.1916,19.7669,18.2217,22.8577,24.9428,25.3589
16.896,19.809,21.1714,22.7062,22.3103,21.0117,25.2339,26.4733,26.7202
18.233,22.3602,23.6647,25.0824,24.6897,22.5749,26.4899,27.6173,27.9138
19.283,24.9446,26.0154,27.196,26.8179,24.2063,27.9393,28.8762,29.2265
20.104,26.613,27.5109,28.5738,28.1948,25.3164,28.9672,29.8135,30.1872
20.666,27.7534,28.648,29.7067,29.3228,25.7946,29.4384,30.2733,30.6463
21.144,28.5439,29.4479,30.5166,30.1256,26.2433,29.8948,30.7322,31.1106
21.611,28.9413,29.8374,30.8925,30.5066,26.5895,30.1617,30.9996,31.3994
21.842,29.1293,30.0303,31.0839,30.7012,26.8559,30.336,31.187,31.6091
21.935,28.828,29.7243,30.7748,30.408,26.6546,30.2738,31.145,31.5773
22.202,28.3592,29.2639,30.3094,29.9583,26.5272,30.1372,31.0345,31.4976
22.507,27.9894,28.9484,30.0474,29.7028,26.3793,29.8995,30.8186,31.2642
22.387,27.1878,28.281,29.5533,29.2008,25.9572,29.7976,31.0729,31.5205
22.2,25.6767,26.8948,28.3461,27.9712,24.6975,28.854,30.4495,31.1412
22.005,23.2964,24.619,26.2347,25.8373,22.6325,27.4342,29.7026,30.3929
22.045,20.9485,22.373,24.138,23.7137,21.6679,26.5869,28.999,29.6774
20.844,19.1582,20.691,22.6403,22.1864,20.9534,26.0105,28.5894,29.2303
18.994,18.5041,20.3073,22.4376,21.9518,20.4554,25.8187,28.7279,29.3117
17.496,17.3931,19.1706,21.275,20.7874,19.2925,24.5807,27.3592,27.8631
16.383,17.2926,18.9699,20.9325,20.4571,19.1227,24.144,26.6544,27.1344
15.535,17.1836,18.8296,20.755,20.28,18.9539,23.8965,26.3269,26.778
15.083,17.1852,18.7805,20.6486,20.1888,18.787,23.6168,25.9341,26.349
14.871,17.2126,18.7582,20.5635,20.1195,18.6989,23.413,25.6133,26.0111
15.155,17.5438,19.0539,20.812,20.3796,18.8523,23.5068,25.5901,25.9705
15.925,18.1089,19.6018,21.3331,20.9106,19.2642,23.9045,25.9152,26.2995
17.222,20.719,22.0834,23.6197,23.2259,21.8109,26.0308,27.2755,27.5416
18.537,23.3422,24.6487,26.0681,25.6778,23.3416,27.2692,28.4023,28.7211
19.628,25.5516,26.6238,27.8054,27.4289,24.6412,28.3851,29.3257,29.6954
20.595,26.8549,27.7533,28.8167,28.4385,25.4638,29.1236,29.9716,30.3616
21.342,27.894,28.7889,29.8479,29.4647,25.8782,29.5305,30.3664,30.7566
21.873,28.4657,29.3697,30.4384,30.0476,26.1298,29.759,30.5963,30.9926
22.23,28.6109,29.5065,30.5612,30.1748,26.2962,29.8178,30.6541,31.0647
22.142,28.5409,29.4407,30.4935,30.1098,26.3404,29.854,30.7019,31.1285
22.125,28.0268,28.9214,29.9708,29.6026,26.0441,29.6669,30.5337,30.9656
22.275,27.3347,28.2374,29.2814,28.9284,25.8853,29.4977,30.3894,30.846
22.402,26.7203,27.6768,28.7738,28.4268,25.274,28.7815,29.9564,30.6151
22.25,25.6952,26.7855,28.0556,27.7003,24.6474,28.4732,29.9419,30.6271
22.013,24.2517,25.467,26.9162,26.5386,23.4473,27.5899,29.5644,30.2376
21.891,22.3225,23.6388,25.2484,24.8498,21.7777,26.5688,28.7473,29.385
21.909,20.2343,21.6524,23.4109,22.9859,20.9335,25.8426,28.1653,28.7954
20.847,18.462,19.9878,21.9297,21.4753,20.1466,25.193,27.6819,28.2751
19.21,17.6332,19.4325,21.5584,21.0736,19.5791,24.9306,27.7485,28.2858
17.825,17.3766,19.1349,21.2315,20.7437,19.2518,24.4781,27.1606,27.6158
16.778,16.8667,18.5254,20.4808,20.0051,18.6766,23.6376,26.0534,26.4846
16.04,16.3676,17.9952,19.9136,19.4382,18.1232,23.0056,25.3416,25.7422
15.575,16.1831,17.7602,19.6216,19.1612,17.7779,22.5478,24.771,25.1335
15.386,15.9972,17.5248,19.3235,18.8788,17.4858,22.1401,24.2464,24.5894
15.548,16.0701,17.5623,19.314,18.8807,17.392,21.9867,23.9759,24.2991
16.2,16.5964,18.0085,19.7337,19.31,17.7136,22.2937,24.2099,24.535
17.482,19.1847,20.5432,22.0735,21.6773,19.9364,23.8952,25.1114,25.3671
18.641,21.3949,22.6951,24.1084,23.7148,21.0487,24.943,26.0456,26.3512
19.408,22.8602,23.8522,24.9891,24.6138,21.9684,25.6759,26.5826,26.9303
20.067,23.9333,24.8243,25.8817,25.498,22.6485,26.271,27.0839,27.4481
20.364,24.7871,25.6742,26.7271,26.3379,23.1106,26.7248,27.5246,27.8855
20.413,25.3687,26.2649,27.3274,26.9306,23.5965,27.2173,28.0184,28.3805
20.503,25.6877,26.5758,27.6245,27.2325,24.0342,27.64,28.4408,28.8136
20.541,25.8255,26.7181,27.7652,27.3761,24.3289,27.9334,28.7468,29.136
20.503,25.403,26.2905,27.3342,26.9609,24.1872,27.7736,28.6065,29.0028
20.537,24.8125,25.7759,26.8522,26.4883,23.9553,27.5318,28.3899,28.8169
20.794,24.2312,25.1804,26.2716,25.9201,23.0693,26.6206,28.2242,28.809
20.671,23.3874,24.4698,25.7335,25.3741,22.5967,26.5075,28.2882,28.9026
20.549,22.1975,23.4048,24.8471,24.4661,21.616,25.9739,27.9157,28.5226
20.226,20.5178,21.8285,23.4331,23.0314,20.4389,25.1676,27.2487,27.8251
20.216,18.3308,19.7427,21.4957,21.0674,19.6407,24.4864,26.7109,27.2774
19.029,16.7706,18.4375,20.3706,19.9105,18.7931,23.7754,26.1654,26.6934
17.273,16.0202,17.8002,19.9189,19.432,18.0551,23.3406,26.0577,26.5258
15.817,14.705,16.4486,18.5383,18.0465,16.9025,22.1079,24.7304,25.088
14.812,14.2944,15.9385,17.8875,17.4077,16.4285,21.3691,23.7254,24.058
14.175,13.9159,15.529,17.441,16.9615,15.997,20.8595,23.1363,23.4381
13.749,13.768,15.3308,17.1859,16.7214,15.6918,20.4421,22.6066,22.8699
13.69,13.6974,15.2108,17.0034,16.5547,15.5164,20.1516,22.1997,22.4432
14.029,14.0445,15.5228,17.2686,16.8314,15.6923,20.2687,22.2006,22.4256
14.629,14.6441,16.1053,17.8248,17.3973,16.1429,20.7054,22.5651,22.7939
15.884,17.4394,18.7931,20.3188,19.9196,18.4135,22.3555,23.599,23.8895
16.974,19.9856,21.2818,22.6915,22.2955,19.7221,23.6012,24.7329,25.0764
17.847,21.7204,22.741,23.8675,23.488,20.9443,24.6382,25.5755,25.9637
18.396,22.9218,23.8434,24.9192,24.5382,21.9812,25.5909,26.4353,26.8408
18.781,23.8956,24.7802,25.831,25.4403,22.6435,26.2455,27.0774,27.4807
19.262,24.5483,25.4421,26.5026,26.1043,23.0411,26.6501,27.4836,27.8882
19.657,24.891,25.7767,26.8235,26.43,23.2072,26.8013,27.6348,28.0494
19.799,24.8706,25.7604,26.8053,26.4145,23.2914,26.8832,27.7283,28.1562
19.871,24.3411,25.2256,26.2669,25.8917,23.0571,26.6303,27.4942,27.9273
20.062,23.6107,24.5029,25.5631,25.1947,22.7664,26.3289,27.2174,27.6792
20.188,23.0098,23.9553,25.0436,24.6898,21.9888,25.5746,27.1265,27.6206
19.904,22.2251,23.3036,24.5641,24.2026,21.566,25.4225,27.1515,27.6762
19.545,21.119,22.3223,23.7611,23.3782,20.6585,24.9201,26.8104,27.3295
19.094,19.4878,20.7955,22.3976,21.9941,19.334,24.051,26.0818,26.5738
18.899,17.349,18.7579,20.5082,20.0783,18.5172,23.3513,25.5258,26.01
17.727,15.4309,17.0853,19.0139,18.551,17.6915,22.6617,25.0009,25.4446
16.154,14.6644,16.4317,18.5457,18.0558,16.9446,22.2171,24.8827,25.2649
14.967,10.6966,11.9041,13.3497,13.0145,12.2207,15.8974,17.8774,18.2316
14.094,10.2108,11.3389,12.6743,12.3517,11.7068,15.1618,16.9543,17.2916
13.394,9.8117,10.9084,12.2062,11.888,11.2822,14.6464,16.3821,16.6998
12.915,9.7038,10.7616,12.0153,11.7056,11.0662,14.3376,15.9906,16.2798
12.712,9.6415,10.6612,11.867,11.5663,10.9244,14.101,15.6688,15.942
12.684,9.8146,10.7975,11.9555,11.6712,10.9881,14.0801,15.5703,15.8417
12.661,10.1268,11.0853,12.2099,11.9407,11.2118,14.2499,15.6927,15.9775
13.323,11.9844,12.8868,13.8317,13.6276,13.0721,15.5429,16.479,16.7309
14.245,13.7033,14.4457,15.2344,15.0733,13.9176,16.322,17.1978,17.5146
15.001,14.717,15.3154,16.0272,15.8771,14.7758,17.0543,17.8042,18.1619
15.548,16.1307,16.6337,17.2259,17.0941,15.7812,18.005,18.7005,19.0792
15.964,17.1092,17.6053,18.1893,18.0506,16.183,18.3972,19.0812,19.457
16.308,17.8093,18.3074,18.8929,18.7457,16.5568,18.6457,19.3278,19.7041
16.4,18.256,18.7529,19.3338,19.1822,16.9602,18.9706,19.5186,19.8997
16.415,18.4306,18.9347,19.5194,19.3618,17.1672,19.1836,19.7231,20.0744
16.495,18.3518,18.8611,19.4537,19.2963,17.1011,19.1248,19.787,20.1744
16.645,18.0458,18.5691,19.168,19.0106,16.9642,19.1778,19.8849,20.2865
16.883,17.955,18.5205,19.1618,19.0022,16.9778,19.1102,19.7885,20.3089
17.053,17.6438,18.3069,19.0739,18.9024,16.8252,19.1993,20.1144,20.4773
16.852,16.7305,17.4833,18.3783,18.187,16.014,18.617,19.7511,20.0929
16.522,14.9431,15.7713,16.7841,16.5727,14.3573,17.235,18.8194,19.3149
16.414,13.0954,14.0231,15.1753,14.9237,13.6147,16.9132,18.592,19.0649
15.577,11.7026,12.8291,14.1388,13.8379,13.2065,16.6523,18.4423,18.8739
14.495,10.9497,12.1651,13.6168,13.29,12.4948,16.1868,18.2027,18.5831
13.544,10.4172,11.6388,13.0625,12.7281,12.4049,16.1183,18.0645,18.4044
12.911,10.0312,11.1737,12.4873,12.1656,11.9758,15.4685,17.2281,17.5541
12.507,9.656,10.7673,12.0435,11.7265,11.5577,14.9608,16.665,16.9747
12.157,9.5265,10.599,11.8312,11.5228,11.3068,14.6172,16.2392,16.5211
11.987,9.5683,10.6027,11.7869,11.4877,11.2645,14.4803,16.0171,16.2847
11.993,9.9077,10.9052,12.0417,11.7589,11.4939,14.6249,16.0841,16.3504
11.919,10.1861,11.1593,12.2624,11.9947,11.6821,14.7593,16.1712,16.4499
12.344,12.4343,13.3379,14.284,14.081,13.7101,16.2195,17.1995,17.506
13.207,14.3478,15.1466,15.9822,15.8211,14.7012,17.1451,18.0659,18.4374
14.005,15.9313,16.4782,17.1466,17.0008,15.8956,18.2166,19.0146,19.4368
14.74,17.8785,18.3852,18.9804,18.8524,16.8079,19.0766,19.8229,20.2778
15.31,19.1591,19.6596,20.247,20.1128,17.7658,19.8082,20.4526,20.9126
15.742,20.0277,20.5306,21.1198,20.9774,18.5101,20.5553,21.1145,21.4521
16.008,20.5148,21.0166,21.6013,21.4546,18.9474,20.9815,21.5358,21.8614
16.352,20.6118,21.1207,21.7089,21.5561,19.0847,21.1241,21.6886,22.1252
16.804,20.3363,20.8499,21.4458,21.2927,18.8468,20.9935,21.7402,22.2142
17.111,19.8771,20.4045,21.0065,20.853,18.8022,21.0721,21.8308,22.3156
17.183,19.6387,20.2079,20.8521,20.6962,18.4608,20.6111,21.64,22.1847
16.738,19.2514,19.9182,20.6882,20.5201,18.2408,20.6323,21.7482,22.309
16.436,18.4654,19.2223,20.1205,19.933,17.541,20.1628,21.4103,21.9613
16.409,17.5872,18.4208,19.4375,19.2316,16.6742,19.4996,20.8581,21.3864
16.427,16.253,17.1872,18.344,18.099,15.7737,18.8692,20.4738,20.9825
15.677,15.126,16.1648,17.4858,17.1995,14.9037,18.4025,20.1797,20.6496
14.621,14.2957,15.5124,17.1175,16.7798,14.4114,18.1603,20.2413,20.5841
13.781,16.2316,17.9605,20.0434,19.5569,17.9852,22.8863,25.4772,25.89
13.115,16.0222,17.6521,19.5945,19.1202,17.6926,22.3305,24.6568,25.0479
12.583,15.7773,17.3763,19.282,18.8083,17.3787,21.9395,24.1876,24.5518
12.217,15.8111,17.36,19.2091,18.7506,17.2392,21.6889,23.8258,24.1568
12.095,15.7668,17.2663,19.053,18.6103,17.0859,21.4209,23.4416,23.7553
12.232,16.1373,17.6016,19.3414,18.9102,17.2898,21.5654,23.4696,23.764
12.501,16.5027,17.9493,19.6622,19.2402,17.5497,21.8083,23.6367,23.9254
12.918,17.4226,18.7635,20.1641,19.7679,17.8455,22.1242,23.9226,24.2493
13.502,18.0858,19.2215,20.5626,20.1663,18.3499,22.5454,23.5976,23.8403
14.282,18.5934,19.6602,20.8892,20.4972,18.8469,22.8501,23.7001,23.9683
15.046,19.3229,20.3586,21.5365,21.1425,19.5004,23.4169,24.1711,24.4512
15.654,20.4973,21.3753,22.4207,22.0236,20.0092,23.9187,24.6612,24.9438
15.975,21.5885,22.4766,23.5325,23.1287,20.4238,24.3424,25.0886,25.381
16.202,22.3158,23.1967,24.2394,23.8413,20.7719,24.6143,25.3625,25.6726
16.216,22.6405,23.5262,24.5676,24.1728,21.1634,24.8001,25.562,25.892
16.472,22.3726,23.2536,24.2918,23.9131,20.9743,24.7255,25.5076,25.8477
16.987,21.8275,22.7167,23.7496,23.3865,20.7356,24.6258,26.0588,26.5455
17.373,21.3315,22.2743,23.36,23.0034,20.6016,24.543,26.045,26.5651
17.31,20.5792,21.6551,22.9129,22.5488,20.3544,24.455,26.1344,26.6848
17.129,19.5038,20.7045,22.1405,21.7551,19.8073,24.0669,25.9078,26.4508
16.971,17.8782,19.1841,20.7842,20.3779,18.8026,23.2002,25.183,25.6946
16.997,16.1217,17.7053,19.534,19.088,17.9859,22.5017,24.6292,25.1294
16.019,15.2433,16.8807,18.8008,18.3401,17.2571,21.9101,24.2037,24.6642
14.791,14.6894,16.4399,18.5457,18.0583,16.7053,21.6621,24.2837,24.6856
13.782,12.8908,14.6329,16.7197,16.2252,15.2655,20.4071,22.9988,23.3018
13.135,12.6532,14.2961,16.2423,15.7599,14.9576,19.8357,22.1624,22.4429
12.797,12.4938,14.1059,16.0154,15.5337,14.7272,19.5285,21.7773,22.0295
12.598,12.5548,14.1169,15.9699,15.5035,14.6077,19.2986,21.4369,21.6548
12.584,12.6382,14.1512,15.942,15.4917,14.5676,19.1449,21.1684,21.3703
12.986,12.9649,14.444,16.1887,15.7507,14.7391,19.2644,21.1755,21.3514
13.651,13.7005,15.1615,16.8793,16.4506,15.2976,19.8031,21.6393,21.8291
14.915,16.0959,17.4472,18.9706,18.5699,17.1652,21.0888,22.3327,22.5792
15.794,18.3495,19.6275,20.9118,20.5204,18.1759,22.0349,23.165,23.4619
16.385,19.3996,20.3913,21.564,21.1778,18.9442,22.615,23.5474,23.8827
16.876,20.1142,20.9971,22.0851,21.6967,19.4822,23.0655,23.9011,24.2479
17.133,20.6202,21.4985,22.5441,22.1475,19.6946,23.2673,24.0874,24.4281
17.285,20.8278,21.7144,22.7691,22.3639,19.7701,23.3474,24.1664,24.5036
17.666,20.8619,21.7397,22.7802,22.3792,19.7932,23.3539,24.1711,24.5148
17.784,20.7814,21.6632,22.7016,22.3031,19.7864,23.3444,24.1725,24.5282
17.752,20.2546,21.1311,22.1659,21.783,19.573,23.1123,23.9593,24.3202
