MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,RIO-REPEAT,GCAM-PNNL,EPS-EI
60.72712776,114.8665131,116.5639724,229.0523606,297.6472304,392.0905067,409.8558447,423.9586616
53.74463709,101.6589997,103.1612827,202.7155976,263.4233327,347.007388,362.7300425,375.2112976
13.58314304,25.69277249,26.07245176,51.23329707,66.57625766,87.70086174,91.67452452,94.82897272
55.64466024,105.2529295,106.8083224,209.8821606,272.7360838,359.2750692,375.5535634,388.4760658
7.968891107,15.07330856,15.29605692,30.05729707,39.05862923,51.45190736,53.78315617,55.63379223
27.45826341,51.93782564,52.70534561,103.5678828,134.5836096,177.286903,185.3196447,191.6963478
55.63406785,105.2328937,106.7879906,209.8422079,272.6841664,359.2066784,375.4820739,388.4021164
7.926316078,14.99277709,15.21433538,29.89671133,38.84995248,51.17701762,53.49581137,55.33656012
7.010599231,13.26068132,13.45664327,26.44278369,34.36166869,45.26460424,47.31551081,48.94360028
60.08271242,113.6475893,115.3270357,226.6217359,294.4887006,387.9297775,405.5065958,419.4597585
18.49914645,34.99148612,35.5085787,69.77562286,90.67149903,119.4415078,124.8533164,129.1494207
10.58307969,20.01809581,20.3139166,39.9175702,51.87178243,68.3306659,71.42667908,73.88441487
25.71717104,48.64451643,49.36336898,97.00077959,126.0498399,166.0453737,173.5687698,179.5411345
22.19203543,41.97665561,42.59697272,83.70456976,108.7717817,143.2849986,149.7771385,154.9308519
73.01264124,138.1047947,140.1456616,275.3912205,357.8633018,471.4130991,492.7724866,509.7283999
-2.672854228,-5.055754429,-5.130466693,-10.08154993,-13.1006963,-17.25753888,-18.03946552,-18.66018932
15.9607727,30.19010406,30.63624342,60.20131034,78.22994376,103.052255,107.7214783,111.4280896
26.63385888,50.37844885,51.12292487,100.4583696,130.5428829,171.9640564,179.7556237,185.9408732
42.7893239,80.93681712,82.13287458,161.3940262,209.7270893,276.273361,288.7911077,298.7281823
82.99475406,156.9861503,159.3060396,313.0420462,406.7895123,535.863565,560.1431566,579.4172416
49.49519031,93.62109054,95.00459199,186.6874097,242.5951442,319.5704286,334.0499342,345.5443295
44.05791517,83.33638156,84.56789898,166.1789359,215.9449477,284.4641418,297.3530069,307.5846897
35.49771244,67.14459586,68.13683644,133.8913123,173.9880706,229.1943744,239.5790062,247.8227312
27.49567051,52.00858189,52.77714748,103.708976,134.7669563,177.5284256,185.5721105,191.9575007
16.45301016,31.12118055,31.58107905,62.05794603,80.64259068,106.2304333,111.0436576,114.8645824
24.74846463,46.8121899,47.50396493,93.34698436,121.3018337,159.7908282,167.0308353,172.7782349
50.46021937,95.44646129,96.85693746,190.3273346,247.3251263,325.801231,340.5630498,352.2815562
28.23164088,53.40068379,54.18982139,106.4849306,138.3742328,182.2802886,190.539277,197.0955835
18.57395119,35.1329807,35.65216425,70.05777357,91.0381461,119.9244918,125.358184,129.6716604
14.65457402,27.7194045,28.12903267,55.27455186,71.82775689,94.61865833,98.90576148,102.3090309
37.02439432,70.03234357,71.06725833,139.6496958,181.4709312,239.0515419,249.8827949,258.4810651
24.99818693,47.28454436,47.98329968,94.28889424,122.5258197,161.4031841,168.7162459,174.5216391
21.21894682,40.13604007,40.72915717,80.03424563,104.0022966,137.002159,143.209628,148.1373585
24.78096912,46.87367276,47.56635636,93.46958574,121.4611508,160.0006965,167.2502127,173.0051608
17.93781781,33.92972237,34.43112456,67.65838705,87.92020945,115.8172358,121.0648312,125.2305767
30.25920351,57.23585693,58.08166945,114.1325508,148.3121045,195.3714406,204.2235797,211.2507522
18.45492873,34.90784746,35.42370406,69.60884115,90.45477079,119.1560119,124.5548848,128.8407203
28.5874173,54.07364162,54.87272398,107.8268586,140.1180312,184.5773931,192.9404616,199.579391
28.23253541,53.40237582,54.19153843,106.4883047,138.3786173,182.2860643,190.5453144,197.1018286
82.6626385,156.3579474,158.6685533,311.789363,405.161685,533.7192291,557.9016624,577.0986193
28.45000886,53.81373096,54.60897244,107.3085774,139.4445391,183.6902024,192.0130729,198.6200916
51.59008844,97.58363006,99.02568861,194.5890079,252.8630533,333.0963387,348.1886936,360.1695923
16.92374274,32.01158014,32.48463667,63.83346896,82.9498338,109.2697631,114.2206973,118.1509415
16.73762798,31.65954054,32.12739474,63.13147584,82.03761307,108.0680954,112.9645828,116.8516052
26.35260955,49.84646042,50.58307489,99.39754519,129.1643708,170.1481432,177.8574329,183.9773671
46.10931806,87.21664901,88.50550774,173.9164775,225.9996697,297.7092207,311.1982108,321.9062962
21.49752772,40.66298113,41.26388519,81.08500524,105.3677298,138.8008432,145.0898093,150.0822354
33.5961151,63.54768845,64.48677513,126.7188118,164.6676038,216.9165294,226.7448609,234.546973
27.39853572,51.82484958,52.59070003,103.3426002,134.290861,176.9012655,184.9165342,191.2793666
20.4382016,38.65924568,39.2305392,77.08940789,100.1755611,131.9612028,137.9402697,142.6866857
29.18735135,55.20842826,56.02428012,110.0897074,143.0585409,188.4509247,196.9895002,203.7677538
59.57310741,112.6836617,114.3488635,224.6995928,291.9909286,384.639464,402.0672006,415.9020164
42.03785483,79.51539913,80.69045135,158.5596131,206.0438477,271.4214291,283.7193382,293.4818972
8.375544349,15.84250088,16.0766161,31.59112369,41.05179465,54.0775029,56.52771555,58.47278973
29.62596964,56.03808307,56.86619529,111.7441007,145.2083795,191.2829056,199.9497961,206.8299112
41.0542385,77.6548702,78.80242814,154.8495802,201.2227621,265.0706162,277.0807746,286.6149059
0.369409336,0.698744761,0.70907058,1.393348964,1.81061858,2.385126701,2.493195071,2.57898395
26.5142886,50.15227941,50.89341317,100.007371,129.9568226,171.1920395,178.9486273,185.1061087
32.08209951,60.68389926,61.58066581,121.0082034,157.2468255,207.1411429,216.5265587,223.9770671
84.82754739,160.4529136,162.8240336,319.9550298,415.772744,547.6971703,572.5129341,592.2126533
9.056797166,17.13110349,17.38426126,34.16069304,44.3908792,58.47607685,61.12558571,63.22886898
23.81584354,45.04811943,45.71382561,89.82929678,116.7306957,153.7692709,160.7364457,166.2672602
5.923541717,11.20449143,11.37006769,22.34258829,29.03357777,38.24591347,39.97880822,41.35444753
37.08895236,70.15445633,71.19117563,139.8931977,181.7873553,239.4683671,250.3185061,258.9317688
25.75422309,48.71460108,49.43448931,97.14053359,126.2314464,166.2846038,173.8188393,179.7998087
29.02171138,54.89511711,55.70633896,109.4649417,142.2466751,187.3814544,195.8715729,202.6113595
56.05451175,106.0281714,107.5950205,211.4280506,274.7449252,361.9213147,378.3197084,391.3373917
16.64874259,31.49141214,31.95678179,62.79621532,81.60195127,107.4941983,112.3646829,116.2310632
17.03047625,32.21346859,32.68950856,64.23604953,83.47297615,109.9588982,114.9410566,118.8960878
12.07104845,22.83261691,23.17002976,45.52993437,59.164895,77.93787844,81.46918749,84.27247808
27.78072093,52.54776016,53.32429354,104.7841376,136.1640991,179.3688809,187.4959555,193.9475437
21.17227487,40.0477592,40.63957171,79.858207,103.7735393,136.7008171,142.8946325,147.8115243
46.87285277,88.66088939,89.97109063,176.7964001,229.7420498,302.6390556,316.3514129,327.2368159
15.77353133,29.83593347,30.27683901,59.49506787,77.31220113,101.8433132,106.4577603,110.120888
30.52147809,57.73195427,58.58509795,115.1218057,149.597614,197.0648415,205.9937074,213.0817886
5.047224422,9.546920653,9.688001882,19.03726903,24.73840647,32.58788706,34.06442072,35.23655061
13.8231364,26.14672448,26.53311211,52.13851107,67.75255831,89.25040184,93.29427316,96.50445564
23.55722317,44.55893409,45.21741125,88.85382488,115.4630968,152.0994637,158.9909807,164.4617352
14.46493378,27.36069639,27.76502369,54.55926124,70.89825644,93.39422798,97.62585308,100.9850818
38.57778085,72.97060363,74.04893903,145.5088047,189.0846817,249.0811306,260.366817,269.3258341
4.787818268,9.056248997,9.190079243,18.05883329,23.4669562,30.91300643,32.31365245,33.42553979
11.09927903,20.99449665,21.30474636,41.86458601,54.40187582,71.6635563,74.91058035,77.48819443
31.80588117,60.16142704,61.05047267,119.9663549,155.8929722,205.3577128,214.6623227,222.0486842
35.7034497,67.53375179,68.53174319,134.6673182,174.9964688,230.5227367,240.9675557,249.2590595
3.072393622,5.811490767,5.897371051,11.58854433,15.058994,19.83720318,20.73601255,21.44952242
72.42814883,136.9992162,139.0237452,273.1866149,354.9984776,467.639268,488.8276659,505.647841
25.82673564,48.85175995,49.57367507,97.41403857,126.5868586,166.7527881,174.3082366,180.3060458
17.55726093,33.20989181,33.70065658,66.22299144,86.05495241,113.3601339,118.4963998,122.5737676
25.12573786,47.52580935,48.22813001,94.76999457,123.1509963,162.2267288,169.5771049,175.4121195
36.1014501,68.28657708,69.29569348,136.1685077,176.9472233,233.0924643,243.6537157,252.0376482
13.88607713,26.26577806,26.65392502,52.37591275,68.06105525,89.65678466,93.71906889,96.94386826
39.66957328,75.0357497,76.14460314,149.6268593,194.4359803,256.1303928,267.7354761,276.9480431
24.38646818,46.12746676,46.80912318,91.98159555,119.5275486,157.4535635,164.5876709,170.251003
25.74307343,48.69351129,49.41308786,97.09847898,126.1767976,166.212615,173.7435887,179.7219687
39.37487318,74.47831888,75.57893479,148.5153009,192.9915407,254.2276335,265.7465041,274.8906321
77.9483804,147.4408389,149.6196707,294.0079861,382.0552757,503.2811709,526.0844777,544.1866304
16.33292939,30.89404549,31.35058746,61.60502185,80.05402818,105.4551202,110.2332157,114.0262538
17.06283294,32.27467188,32.75161629,64.35809344,83.63156884,110.1678123,115.1594364,119.1219819
1.361586992,2.575467601,2.613527008,5.13567373,6.673666483,8.7912166,9.189540283,9.505745128
12.78895238,24.1905458,24.54802567,48.23774546,62.68362089,82.57309381,86.31442112,89.28443239
25.19661432,47.65987353,48.36417535,95.03732849,123.4983893,162.6843495,170.05546,175.9069345
16.51848933,31.24503563,31.70676441,62.30492226,80.96352948,106.6532057,111.4855855,115.3217168
9.737952471,18.41952166,18.69171925,36.72989458,47.72948581,62.87402121,65.72279775,67.98426747
34.62323395,65.49050322,66.45830017,130.5929287,169.701912,223.5482204,233.6770291,241.7176716
25.58875918,48.40162296,49.11688611,96.51643197,125.4204436,165.2162703,172.7021003,178.6446436
14.07012599,26.61390997,27.00720152,53.07011365,68.96315018,90.84511374,94.96124031,98.22878181
21.12883942,39.96560021,40.5561986,79.69437588,103.5606452,136.4203719,142.6014805,147.5082852
40.55542117,76.71134777,77.84496264,152.9681264,198.7778647,261.8499544,273.7141869,283.1324766
21.27906193,40.24974894,40.84454639,80.26098956,104.2969441,137.3902979,143.6153532,148.5570444
40.93758011,77.43420865,78.57850572,154.4095647,200.6509741,264.3174001,276.2934309,285.8004703
31.1757147,58.96945521,59.84088628,117.5894746,152.8042817,201.2889827,210.4092414,217.6492577
15.49095648,29.30143777,29.73444471,58.42924374,75.92719204,100.0188416,104.5506232,108.1481278
22.24583496,42.07841844,42.70023936,83.9074924,109.0354741,143.6323604,150.1402391,155.3064465
11.83918761,22.39404774,22.72497956,44.65539486,58.02845501,76.44084677,79.9043264,82.65377135
14.89456574,28.17335339,28.58968987,56.17975968,73.0040495,96.16818783,100.5254991,103.9845023
13.28637826,25.1314363,25.50282033,50.113951,65.12169829,85.78477161,89.67161773,92.75714749
8.997772355,17.01945694,17.27096483,33.93806152,44.10157569,58.09497751,60.72721904,62.81679483
13.31311995,25.1820187,25.55415023,50.21481608,65.25276968,85.95743186,89.8521011,92.94384114
22.55375697,42.66085876,43.29128679,85.06892166,110.5447194,145.6204883,152.2184476,157.4561645
85.72379788,162.1481884,164.5443606,323.3355337,420.1656156,553.4838973,578.5618535,598.4697113
227.3800946,430.0937585,436.4495415,857.6389063,1114.478124,1468.101322,1534.619934,1587.424997
11.55369576,21.85403451,22.17698619,43.57856836,56.62914865,74.59754139,77.97750218,80.66064663
24.55094365,46.43857522,47.1248291,92.60196894,120.3337067,158.5155151,165.6977387,171.3992674
21.76089898,41.16115285,41.76941873,82.07839667,106.6586146,140.5013249,146.8673386,151.9209281
47.63907339,90.11021021,91.44182904,179.6864535,233.4975945,307.5862323,321.5227426,332.586087
120.4833999,227.8966344,231.2644153,454.4428196,590.5359205,777.9125913,813.1592497,841.1394192
21.2018817,40.10376107,40.69640116,79.9698789,103.9186538,136.8919764,143.0944531,148.0182205
31.7848121,60.12157449,61.01003119,119.886886,155.7897045,205.2216783,214.5201246,221.9015931
26.28850371,49.725203,50.46002557,99.15574889,128.8501632,169.7342377,177.4247736,183.5298203
31.34704811,59.2935356,60.16975582,118.2357149,153.6440532,202.3952133,211.5655944,218.8453999
20.01866307,37.8656806,38.42524707,75.50698016,98.11923991,129.2524121,135.1087457,139.7577312
25.38983323,48.02535075,48.73505347,95.76611723,124.4454302,163.9318858,171.3595213,177.2558675
66.22184536,125.2598756,127.1109245,249.7774975,324.5789747,427.5676763,446.9404593,462.3193285
69.02258147,130.557521,132.4868568,260.3413961,338.3064697,445.6508968,465.8430174,481.8723088
18.76139781,35.48753953,36.01196263,70.76479021,91.95689475,121.1347588,126.6232873,130.9802949
-0.942542235,-1.7828365,-1.809182667,-3.555108429,-4.619765433,-6.085614057,-6.36134884,-6.580237845
19.39025235,36.67702982,37.21903081,73.13672221,95.03915502,125.1950183,130.8675142,135.3705624
5.029710977,9.51379364,9.654385329,18.9712113,24.65256628,32.47480983,33.94622004,35.11428274
38.53581598,72.89122628,73.96838866,145.3505203,188.8789956,248.8101804,260.0835902,269.0328617
14.81406879,28.02109188,28.43517829,55.8761389,72.60950267,95.64845154,99.98221389,103.4225231
26.75533552,50.60822422,51.35609579,100.9165588,131.1382871,172.7483819,180.5754865,186.7889468
36.3469885,68.75101762,69.76699737,137.0946367,178.1507023,234.6778065,245.3108886,253.7518431
33.41616167,63.20730312,64.1413597,126.0400581,163.7855821,215.7546428,225.5303301,233.2906512
49.82478146,94.24451844,95.6372327,187.9305712,244.2105983,321.6984654,336.2743908,347.8453278
31.35526655,59.30908095,60.1855309,118.2667135,153.684335,202.4482765,211.6210619,218.902776
12.33009887,23.3226157,23.66726958,46.50702834,60.4346017,79.61046226,83.21755487,86.08100541
21.11425636,39.93801608,40.52820685,79.63937108,103.489168,136.326215,142.5030575,147.4064755
23.23154492,43.94290751,44.59228123,87.62542212,113.8668213,149.996691,156.7929329,162.1880542
19.07841956,36.08719219,36.62047676,71.96054217,93.51074146,123.1816401,128.7629113,133.1935417
26.18288778,49.52542847,50.25729884,98.75738364,128.3324985,169.0523184,176.711957,182.7924763
20.08326954,37.98788497,38.54925734,75.75066477,98.43590133,129.66955,135.5447838,140.2087731
36.10468763,68.29270093,69.30190783,136.1807192,176.9630917,233.1133678,243.6755663,252.0602507
29.68639789,56.15238424,56.98218556,111.9720258,145.5045618,191.6730664,200.3576347,207.2517832
33.36656426,63.11348868,64.0461589,125.8529852,163.542486,215.4344124,225.1955903,232.9443932
27.1946019,51.43910491,52.19925495,102.5733966,133.2913022,175.5845473,183.5401565,189.8556288
20.73212568,39.21520866,39.79471801,78.19803938,101.6161972,133.8589517,139.9240043,144.7386791
15.57620484,29.46268666,29.89807648,58.75078599,76.34502734,100.5692558,105.1259762,108.7432783
37.1177119,70.20885554,71.24637874,140.0016738,181.9283169,239.6540558,250.5126082,259.1325498
18.19079093,34.40822581,34.91669917,68.61255847,89.16012891,117.4505809,122.772182,126.9966761
23.61942481,44.67658969,45.33680552,89.08843888,115.7679712,152.5010746,159.4107883,164.895988
8.393824053,15.87707728,16.11170347,31.66007162,41.14139058,54.19552756,56.65108782,58.60040714
14.75768128,27.91443384,28.32694409,55.66345486,72.33312562,95.28438023,99.60164676,103.028861
39.64599091,74.99114321,76.09933747,149.5379107,194.320394,255.978131,267.5763155,276.7834058
25.57379808,48.37332376,49.0881687,96.46000125,125.3471134,165.1196725,172.6011257,178.5401946
50.39649618,95.32592768,96.73462264,190.0869816,247.0127942,325.3897962,340.1329731,351.8366809
40.97370729,77.50254391,78.64785081,154.5458302,200.8280474,264.5506588,276.5372583,286.0526876
22.55668408,42.66639545,43.29690531,85.07996224,110.5590663,145.6393875,152.2382031,157.4765998
16.63058822,31.45707282,31.92193501,62.72774015,81.51296968,107.376983,112.2421566,116.1043208
10.70353169,20.24593305,20.54512074,40.37189458,52.46216444,69.10837574,72.23962639,74.72533506
32.41221793,61.30832452,62.21431862,122.2533537,158.8648641,209.2725841,218.754574,226.2817466
18.75853369,35.48212199,36.00646503,70.75398724,91.94285658,121.1162663,126.603957,130.9602994
15.33933078,29.01463489,29.44340355,57.85733749,75.18401564,99.03985583,103.5272803,107.0895725
35.27509679,66.72351413,67.70953211,133.0516441,172.8969449,227.7570352,238.0765422,246.2685685
18.27731267,34.57188331,35.08277515,68.93890369,89.58420553,118.0092168,123.3561293,127.6007165
21.17658952,40.05592044,40.64785355,79.87448113,103.794687,136.728675,142.9237527,147.8416465
10.29761471,19.47813339,19.76597479,38.84084502,50.47260773,66.48753396,69.50003616,71.89147768
29.4042829,55.61875839,56.44067397,110.9079362,144.1218067,189.851564,198.4536014,205.2822335
42.64988306,80.67306214,81.86522191,160.8680791,209.0436356,275.3730479,287.850002,297.7546939
33.34413898,63.07107085,64.00311423,125.7684009,163.432571,215.2896215,225.0442389,232.787834
31.57766768,59.72975691,60.61242346,119.1055726,154.7744093,203.8842306,213.1220781,220.455441
10.5450001,19.94606755,20.24082392,39.77394049,51.68513958,68.0848014,71.16967464,73.6185671
38.3299422,72.50181213,73.57321988,144.5739996,187.8699283,247.4809367,258.6941194,267.5955803
39.57807238,74.86267403,75.96896981,149.2817336,193.9874989,255.5396085,267.1179239,276.3092413
30.46813507,57.63105494,58.48270757,114.920605,149.3361592,196.7204273,205.6336879,212.7093812
37.31368466,70.57954174,71.62254281,140.7408496,182.8888555,240.9193727,251.8352557,260.5007086
-1.627612614,-3.078660107,-3.124155526,-6.139076969,-7.977561341,-10.50883646,-10.98498426,-11.36296892
25.21794643,47.70022361,48.40512171,95.11778955,123.6029463,162.8220823,170.1994334,176.0558618
44.96415628,85.0505538,86.3074027,169.5971227,220.3867872,290.3153742,303.4693544,313.9114959
40.29900981,76.22634082,77.35278842,152.0009865,197.5210931,260.1944099,271.983631,281.3423735
12.00902217,22.71529303,23.0509721,45.29598183,58.86088013,77.53739984,81.05056349,83.83944956
17.60776083,33.30541333,33.79758969,66.41346846,86.30247204,113.6861914,118.8372307,122.9263262
15.68555956,29.6695332,30.10797973,59.16325336,76.88101732,101.2753151,105.8640265,109.5067243
30.7575651,58.17851732,59.03826017,116.0122856,150.7547681,198.5891599,207.5870915,214.7299998
24.39495424,46.1435183,46.82541192,92.01360351,119.5691421,157.5083545,164.6449445,170.3102474
28.21415845,53.36761545,54.15626438,106.4189899,138.2885447,182.1674117,190.4212857,196.9735322
11.14494421,21.0808732,21.39239935,42.03682726,54.62569858,71.95839788,75.21878099,77.80700001
20.45281429,38.68688586,39.25858784,77.14452448,100.2471836,132.055551,138.0388928,142.7887024
26.67838241,50.46266596,51.20838651,100.6263048,130.76111,172.2515268,180.0561193,186.2517086
26.97838568,51.03012782,51.78423414,101.7578659,132.2315425,174.1885266,182.0808831,188.3461429
30.20729297,57.13766716,57.98202867,113.9367531,148.0576708,195.0362753,203.8732282,210.8883455
28.41725781,53.75178172,54.54610774,107.185046,139.2840135,183.4787421,191.7920315,198.3914443
10.69929005,20.23790992,20.53697904,40.35589586,52.44137455,69.08098923,72.21099902,74.69572264
37.8375829,71.57050519,72.62815039,142.7169043,185.4566842,244.3019718,255.3711179,264.158237
35.25551405,66.686473,67.6719436,132.9777813,172.8009623,227.6305973,237.9443755,246.1318541
53.65708777,101.4933985,102.9932343,202.3853765,262.9942195,346.4421175,362.13916,374.6000833
20.26758288,38.33651714,38.90304149,76.44586322,99.33929256,130.8595867,136.7887402,141.495533
24.49134085,46.32583539,47.01042323,92.37715734,120.0415702,158.1306839,165.2954711,170.9831581
26.8725236,50.8298877,51.58103493,101.3585722,131.7126714,173.505018,181.3664052,187.6070804
23.78494567,44.98967552,45.65451804,89.7127553,116.5792532,153.5697759,160.5279116,166.0515507
18.41820788,34.83838928,35.35321945,69.47033638,90.27478766,118.9189202,124.3070507,128.5843584
20.78472381,39.31469901,39.8956786,78.39643054,101.874001,134.1985566,140.2789964,145.1058862
28.10618463,53.16338091,53.94901173,106.0117311,137.759323,181.4702684,189.6925553,196.2197268
31.90055919,60.34051232,61.23220441,120.3234643,156.357026,205.9690106,215.3013178,222.7096667
21.27502863,40.24211987,40.83680458,80.24577662,104.2771753,137.3642565,143.5881319,148.5288864
25.48946871,48.21381315,48.9263009,96.14192525,124.9337824,164.5751918,172.0319751,177.9514599
66.84241477,126.4336944,128.3020896,252.1181794,327.6206263,431.574442,451.1287686,466.6517543
14.67058581,27.74969111,28.15976685,55.33494561,71.9062369,94.72204,99.0138273,102.4208151
15.34144188,29.01862807,29.44745574,57.86530019,75.19436294,99.05348633,103.5415283,107.1043108
14.61161704,27.63815055,28.04657798,55.11252545,71.61720804,94.34130245,98.61583882,102.0091322
15.9085908,30.09140101,30.53608176,60.00448911,77.97418,102.7153376,107.3692954,111.0637883
22.64788077,42.83889572,43.47195472,85.42394059,111.0060567,146.2282077,152.8537023,158.1132778
35.0453446,66.28893352,67.26852941,132.1850581,171.7708402,226.2736182,236.5259126,244.6645831
34.18705541,64.66546325,65.62106803,128.9477377,167.5640317,220.731992,230.7331993,238.672547
9.12688322,17.26367259,17.51878942,34.42504567,44.73439816,58.92859416,61.59860625,63.71816579
32.77514731,61.99481232,62.91095111,123.6222614,160.6437219,211.6158724,221.2040349,228.8154915
45.37965326,85.83647421,87.10493718,171.1643064,222.4232992,292.9980702,306.2736014,316.8122349
38.75701267,73.30962402,74.39296934,146.1848365,189.9631665,250.238358,261.5764775,270.5771181
21.91821787,41.45872451,42.0713878,82.67177666,107.4296955,141.5170693,147.9291057,153.0192297
25.40608842,48.05609775,48.76625484,95.82742903,124.5251032,164.036839,171.4692299,177.369351
30.76130975,58.18560041,59.04544793,116.0264098,150.7731221,198.6133376,207.6123647,214.7561427
17.84060794,33.74584805,34.24453301,67.29172802,87.44374613,115.189591,120.4087483,124.5519185
2.035769143,3.850695918,3.907600226,7.678573731,9.978094957,13.14413812,13.73968954,14.21246144
41.06447659,77.67423576,78.82207987,154.8881966,201.272943,265.1367194,277.1498729,286.6863818
17.29475736,32.71336133,33.19678854,65.23287278,84.76832049,111.6652545,116.7247266,120.7411326
25.29222742,47.84072752,48.54770194,95.39796479,123.9670263,163.3016846,170.7007662,176.5744451
15.28246008,28.90706288,29.33424187,57.6428309,74.90527023,98.67266469,103.1434519,106.6925369
42.52876807,80.44397084,81.63274518,160.4112541,208.4500041,274.5910574,287.0325801,296.9091452
29.03596578,54.92207958,55.73369987,109.5187069,142.3165415,187.4734893,195.9677778,202.7108748
26.00741343,49.19351542,49.92048089,98.09552436,127.4724306,167.9193515,175.5276562,181.5674246
11.60469565,21.95050176,22.274879,43.77093123,56.8791189,74.92682704,78.32170752,81.01669581
26.07030693,49.31247965,50.04120313,98.33274787,127.780696,168.3254293,175.9521331,182.0065075
26.28474519,49.71809369,50.4528112,99.14157241,128.8317412,169.7099705,177.3994068,183.5035807
25.41108909,48.06555662,48.77585349,95.84629071,124.5496135,164.0691263,171.5029801,177.4042626
27.312888,51.6628453,52.4263017,103.0195516,133.8710683,176.3482728,184.3384859,190.681428
9.712797493,18.37194054,18.64343499,36.6350143,47.6061915,62.71160569,65.5530233,67.80865122
33.97375278,64.26199728,65.21163978,128.1431966,166.5185527,219.3547832,229.2935902,237.1834021
30.21841966,57.15871351,58.00338603,113.9787211,148.112207,195.1081158,203.9483238,210.966025
35.32376383,66.81556876,67.80294709,133.2352079,173.1354809,228.0712586,238.4050028,246.6083312
24.17427522,45.72609974,46.40182489,91.1812399,118.4875085,156.0835193,163.155551,168.769605
92.22952919,174.4539025,177.0319244,347.8740418,452.0527306,595.4887736,622.4699403,643.8886409
37.74500889,71.39539969,72.45045724,142.367731,185.002943,243.7042588,254.746323,263.5119434
29.49076123,55.78233379,56.60666663,111.2341177,144.5456705,190.4099196,199.0372557,205.8859709
14.1305876,26.72827426,27.12325583,53.29816452,69.25949601,91.2354899,95.36930414,98.6508868
10.01145942,18.93686523,19.21670795,37.7615161,49.07004954,64.63994495,67.56873423,69.89372117
29.19269621,55.21853816,56.03453941,110.1098673,143.0847382,188.4854343,197.0255733,203.8050682
25.69095122,48.59492115,49.31304079,96.90188292,125.9213264,165.876083,173.3918086,179.3580842
24.76665085,46.84658948,47.53887285,93.41557968,121.3909714,159.9082492,167.1535767,172.9051996
12.50774186,23.65863078,24.00825019,47.17706739,61.30529898,80.75743123,84.41649218,87.32119721
40.58354246,76.76453973,77.89894066,153.0741951,198.9156981,262.0315222,273.9039815,283.3288018
37.24797634,70.4552532,71.49641758,140.493009,182.5667935,240.4951207,251.3917811,260.0419743
22.3741925,42.32120917,42.94661797,84.39163515,109.6646042,144.4611132,151.006542,156.2025582
20.7808814,39.30743102,39.88830321,78.38193762,101.8551679,134.1737477,140.2530634,145.0790609
50.89367813,96.26635676,97.68894908,191.9622671,249.449676,328.599899,343.4885234,355.307693
24.56032838,46.45632662,47.14284282,92.63736654,120.3797049,158.5761085,165.7610776,171.4647857
86.22756852,163.1010801,165.5113338,325.2356706,422.6347911,556.7365407,581.9618717,601.9867215
10.39546313,19.66321553,19.95379201,39.20991255,50.95220082,67.11930163,70.16042877,72.57459388
20.35007405,38.49255076,39.06138091,76.75700583,99.74361382,131.3921988,137.3454846,142.0714346
25.06741702,47.41549439,48.11618485,94.55001832,122.8651432,161.8501748,169.1834894,175.0049601
14.99069998,28.35519313,28.77421678,56.54236163,73.47524074,96.78888776,101.1743224,104.6556512
22.3862917,42.34409503,42.96984203,84.43727125,109.7239071,144.5392328,151.0882012,156.2870272
34.6878572,65.61273931,66.58234263,130.8366766,170.0186556,223.9654666,234.1131803,242.1688305
37.42132569,70.78314678,71.82915666,141.1468532,183.416446,241.6143673,252.56174,261.2521906
48.35117616,91.4571661,92.80868979,182.3723836,236.9878867,312.1839919,326.3288234,337.5575412
35.99606714,68.08724322,69.09341393,135.7710212,176.4307005,232.4120492,242.9424715,251.3019306
21.47988595,40.62961138,41.23002232,81.01846349,105.2812606,138.6869374,144.9707425,149.9590716
21.04860896,39.81384277,40.40219855,79.39176028,103.1674046,135.9023563,142.059994,146.9481665
27.36703253,51.76526072,52.53023058,103.2237755,134.1364517,176.6978622,184.7039149,191.0594312
25.33895042,47.92910496,48.63738538,95.57419596,124.1960338,163.6033561,171.0161062,176.9006357
10.11953815,19.1412982,19.42416196,38.16917063,49.59978538,65.33776563,68.29817266,70.648259
23.33248487,44.13383735,44.78603257,88.0061504,114.3615672,150.6484195,157.4741907,162.8927536
15.54355279,29.4009247,29.83540182,58.62762806,76.184987,100.3584348,104.9056031,108.5153223
21.07166323,39.85745037,40.44645056,79.47871707,103.2804026,136.0512084,142.2155905,147.109117
19.15141456,36.22526361,36.76058855,72.23586683,93.86851827,123.6529392,129.2555647,133.7031469
42.72006472,80.80581207,81.99993358,161.1327924,209.3876232,275.8261825,288.3236678,298.2446582
65.05056731,123.044381,124.86269,245.3596366,318.8380862,420.0052075,439.0353405,454.1422009
29.03797615,54.92588224,55.73755872,109.5262897,142.3263951,187.4864694,195.9813461,202.7249099
24.87722546,47.05574344,47.75111762,93.83264822,121.9329405,160.6221848,167.8998601,173.6771621
34.54091913,65.33480319,66.30029925,130.2824513,169.2984552,223.016747,233.1214749,241.1430013
18.67013564,35.31491541,35.83678752,70.42056489,91.50958342,120.5455159,126.0073462,130.3431598
30.82483357,58.30575691,59.16738007,116.2660108,151.084477,199.0234852,208.0410958,215.1996261
41.6639829,78.8082133,79.97281496,157.149432,204.2113562,269.0074892,281.1960245,290.8717583
